Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
163,2016-17,1,ಹುಸ್ಕೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಸಂಜೀವನಗರದ ಎಸ್.ಎಸ್.ಎಂ ಡೆಕ್‍ಸ್ಲಾಬ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"SSM DexLab construction work in Sanjeevanagar, Huskur Panchayat",2.0
164,2016-17,2,ಮುಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಪಂಡಿತನ ಅಗ್ರಹಾರ ಗ್ರಾಮದ ವೆಂಕಟರಮಣಪ್ಪನ ಮನೆಯಿಂದ ಚೌಡರೆಡ್ಡಿ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of cement concrete road from the house of Venkataramanappa at Panditha Agrahara village of Muguru Panchayat range to Choudareddi House.,2.0
165,2016-17,3,ಮುಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಪಂಡಿತನ ಅಗ್ರಹಾರ ಗ್ರಾಮದ ದರ್ಗಾ ಕಾಂಪೌಂಡ್‍ನಿಂದ ಸತ್ಯನಾರಾಯಣ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Cement concrete road construction from Durga Compound to Satyanarayana House in Panditha Agrahara village of Muguru Panchayat.,1.2
166,2016-17,4,ಮುಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಪಂಡಿತನ ಅಗ್ರಹಾರ ಗ್ರಾಮದ ವೆಂಕಟರಮಣಪ್ಪ ಮನೆಯಿಂದ ನಾರಾಯಣಸ್ವಾಮಿ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of cement concrete road from Venkataramangappa house at Panditha Agrahara village to Muralur Panchayat ranges from Narayanaswamy house.,1.5
167,2016-17,5,ಅತ್ತಿಬೆಲೆ ಪುರಸಭಾ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರಾಮದ ರಸ್ತೆಯ ಬಳಿ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ ಹಂತ(1),Sewage Stage Stage near Attibele Village Road at Attibele Municipal Corporation (1),2.5
168,2016-17,6,ಅತ್ತಿಬೆಲೆ ಪುರಸಭಾ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರಾಮದ ರಸ್ತೆಯ ಬಳಿ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ ಹಂತ(2),Sewage Stage Work At Atibele Village Road At Attibele Municipal Corporation (2),2.5
169,2016-17,7,ಅತ್ತಿಬೆಲೆ ಪುರಸಭಾ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರಾಮದ ರಸ್ತೆಯ ಬಳಿ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ ಹಂತ(3),Sewage construction phase near Attibele village road in Attibele municipality (3),2.5
170,2016-17,8,ಅತ್ತಿಬೆಲೆ ಪುರಸಭಾ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರಾಮದ ರಸ್ತೆಯ ಬಳಿ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ ಹಂತ(4),"Sewage Stage (4) near Attibele Village Road, Attibele Municipality",2.5
171,2016-17,9,ಅತ್ತಿಬೆಲೆ ಪುರಸಭಾ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಬೆಲೆ ಗ್ರಾಮದ ರಸ್ತೆಯ ಬಳಿ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ ಹಂತ(5),"Sewage Stage (5) near Attibele Village Road, Attibele Municipality",2.5
172,2016-17,10,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ ಗ್ರಾಮದ  ಡಾ:: ಬಿ. ಅಂಬೇಡ್ಕರ್ ಭವನದ ಎಡಭಾಗ ಕಾಂಫೌಂಡ್ ಗೋಡೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Dr. :: b. Of Dommasandra village from Dommasandra Panchayat. The left side of Ambedkar Bhavan is the construction of the compound wall.,4.98
173,2016-17,11,ಚಂದಾಪುರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಜನತಾ ಕಾಲೋನಿ 1ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಿಸ್ಟನ್ ಅಳವಡಿಕೆ ಹಾಗೂ ಪೈಪ್ ಲೈನ್ ಕಾಮಗಾರಿ.,Siston adaptation and pipeline work on Janatha Colony 1st Line of Chandapura Gram Panchayat at Chandapura Gram Panchayat.,2.5
174,2016-17,12,ಚಂದಾಪುರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಜನತಾ ಕಾಲೋನಿ 2ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಸಿಸ್ಟನ್ ಅಳವಡಿಕೆ ಹಾಗೂ ಪೈಪ್ ಲೈನ್ ಕಾಮಗಾರಿ.,Siston adaptation and pipeline work on Jan 2nd Colony of Chandapura Gram Panchayat 2nd Line.,2.5
175,2016-17,13,ಚಂದಾಪುರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಜನತಾ ಕಾಲೋನಿ ತ್ಯಾಗರಾಜು ಮನೆಯ ರಸ್ತೆಗೆ ಜಿ.ಐ ಪೈಪ್ ಲೈನ್ ಕಾಮಗಾರಿ.,GIP pipeline work for Janatha Colony Tyagaraju's house road in Chandapura Gram Panchayat,2.5
176,2016-17,14,ಬದಲಿ ಕಾಮಗಾರಿ:-ಚಂದಾಪುರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಬಡಾವಣೆಯ ಮನೋಹರ್ ಮನೆಯಿಂದ ನಿಂಗೇಗೌಡ ಮನೆಯವರೆಗೆ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ.,Replacement Work: -Sewerage works from the Manohar House to the Ningegowda house in the village of Chandapura Gram Panchayat at Chandapura Gram Panchayat. ,5.0
177,2016-17,15,ಚಂದಾಪುರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಂದಾಪುರ ಛತ್ರಖಾನೆಯ ಕೀರ್ತಿ ಬಡಾವಣೆಯ 19ನೇ ವಾರ್ಡ್            ಹಳೆ ಚಂದಾಪುರದ ರಾಜಕಾಲುವೆಯಿಂದ ಗುಳ್ಳಪ್ಪನವರ ಜಮೀನಿನವರೆಗೆ ಒಳಚರಂಡಿ ಕಾಮಗಾರಿ.,"Sewage works up to the land of Guluppana from Rajakaluva of Old Chanpura in the 19th Ward of the Chapuru Gram Panchayat area of ​​Chamba,",2.5
178,2016-17,16,ಮಂಗಳೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಮುಗಳೂರು U್ಫ್ರಮದ ಫ್ಲೋರ್ ಮಿಲ್ ಗೋವಿಂದಪ್ಪನವರ ಮನೆಯಿಂದ ಎಮ್ಮೆ ನಂಜುಂಡಪ್ಪನವರ ಅಪ್ಪಯ್ಯನವರ ಮನೆವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Concrete road construction is completed from the house of Flore Mill Govindappa from Muguru Umpra of Mangalore Panchayat to the house of Emme Nanjundappa's Apayya.,2.0
179,2016-17,17,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ವÁರ್ಡ್ ನಂ:8 ಮಾರಮ್ಮನ ದೇವಸ್ಥಾನದಿಂದ ಜಬೀ ಮನೆಯ ಮಾರ್ಗವಾಗಿ ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC drainage works through Jabee's house from Marammana Temple at Dumasandra Uframada Dormasandra Panchayat Range.,4.99
180,2016-17,18,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ಆರ್.ಸಿ.ಸಿ ಕವರಿಂಗ್ ಸ್ಲಾಬ್ ಕಾಮಗಾರಿ.,RCC covering slab work at Dumasandra Ufrem's Primary Health Center at Dommasandra Panchayat.,1.8
181,2016-17,19,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (1),Walking Path Construction work at Dumasandra Ufrem Primary Primary Center (DOMASNDRA Panchayat),4.99
182,2016-17,20,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (2),Walking Path construction work at Dumasandra Ufrem Primary Primary Center (DOMASNDRA Panchayat),4.99
183,2016-17,21,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (3),Walking Path construction work of Doomsday Underma Primary Health Center (3),4.99
184,2016-17,22,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ಪ್ರಾಥಮಿಕ ಆರೋಗ್ಯ ಕೇಂದ್ರದ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ (4),Walking Path Construction work at Dumasandra Ufrem Primary Primary Center (DOMASNDRA Panchayat),0.3
185,2016-17,23,ದೊಮ್ಮಸಂದ್ರ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ದೊಮ್ಮಸಂದ್ರ U್ಫ್ರಮದ ವÁರ್ಡ್ ನಂ:8 ಮಾರಮ್ಮನ ದೇವಸ್ಥಾನದಿಂದ ಜಬೀ ಮನೆಯ ಮಾರ್ಗವಾಗಿ ಆರ್.ಸಿ.ಸಿ ಚರಂಡಿ ಕಾಮಗಾರಿ.,RCC drainage works through Jabee's house from Marammana Temple at Dumasandra Uframada Dormasandra Panchayat Range.,4.99
186,2016-17,24,ಬಿದರಗುಪ್ಪೆ U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Bitter Gourmet UF Drinking Water Unit 2000 I P OO,5.0
187,2016-17,25,ಜಿಗಳ U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Ground UV Drinking Water Unit 2000 I P OO,5.0
188,2016-17,26,ಹಂದೇನಹಳ್ಳಿ U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Hondenahalli Ufrand Clean Drinking Water Unit 2000 I. P. Ooo,5.0
189,2016-17,27,ಚಿಕ್ಕನಹಳ್ಳಿ U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Chinnanahalli Ufrand Clean Drinking Water Unit 2000 I. P. Ooo,5.0
190,2016-17,28,ಮರಸೂರು U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Drinking Water Unit of Marseur Urs 2000,5.0
191,2016-17,29,ನಾಗನಾಯಕನಹಳ್ಳಿ U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Naganayakanahalli Ufrma Clean Drinking Water Unit 2000 I. P. Ooo,5.0
192,2016-17,30,ಹುಸ್ಕೂರು U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Huskur Uffral Clean Drinking Water Unit 2000 I. P. Ooo,5.0
193,2016-17,31,ಇಚ್ಚಂಗೂರು U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Ichangoor Uframa Clean Drinking Water Unit 2000 I. P.O.,5.0
194,2016-17,32,ನೆರಳೂರು  U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Cleaner Drinking Water Unit of Niruram 2000,5.0
195,2016-17,33,ಸೊಳ್ಳೇಪುರ U್ಫ್ರಮದ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ 2000 ಐPಊ,Molecular UF clean drinking water unit 2000 I. P.,
196,2016-17,34,ನೆರಿಗಾ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕನೆಕ್ಕುಂದಿ U್ಫ್ರಮದ ಮುದುರನಗರ ಲೇಔಟ್ ನ ಮೆಟ್ಲಂಗ್ ಕಾಮಗಾರಿ.,Metlung works of Mudiranagar layout at Chinnakundi Umbridge near Neriga panchayat.,2.9
197,2016-17,35,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-1)","Anekal Taluk, Kasaba Hobli, Road development work (Step-1) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
198,2016-17,36,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-2)","Anekal Taluk, Kasaba Hobli, Road development work (Phase 2) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
199,2016-17,37,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-3)","Anekal Taluk, Kasaba Hobli, Road development work (Step-3) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
200,2016-17,38,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-4)","Anekal Taluk, Kasaba Hobli, Road development work (Step-4) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
201,2016-17,39,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-5)","Anekal Taluk, Kasaba Hobli, Road development work (Step-5) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
202,2016-17,40,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-6)","Anekal Taluk, Kasaba Hobli, Road development work (Step-6) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
203,2016-17,41,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-7)","Anekal Taluk, Kasaba Hobli, Road Development Complex (Phase-7) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
204,2016-17,42,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-8)","Anekal Taluk, Kasaba Hobli, Road development work (Step-8) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony at Karpoor Panchayat",0.0
205,2016-17,43,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಕಸಬಾ ಹೋಬಳಿ, ಕರ್ಪೂರು ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಬೆಸ್ತಮಾನಹಳ್ಳಿ U್ಫ್ರಮದಿಂದ ರಾಚಮಾನಹಳ್ಳಿ ಜನತಾ ಕಾಲೋನಿಯವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ (ಹಂತ-9)","Anekal Taluk, Kasaba Hobli, Road development work (Step-9) from Basthamahalli Ufrema to Rachmanahalli Janatha Colony on Karpoor Panchayat",0.0
206,2016-17,44,ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಸುರಗಜಕ್ಕನಹಳ್ಳಿ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದ ಇಂಡ್ಲವಾಡಿ ಕ್ರಾಸ್‍ನಿಂದ ಸಿಡಿಹೊಸಕೋಟೆ ಗ್ರಾಮದವರೆಗೆ ರಸ್ತೆ ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ.,Road toilet work from Indulwadi Cross in Sidioshakote village of Surgajakanahalli panchayat area of ​​Anekal assembly constituency to Sidioshakote village.,
207,2016-17,45,"ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಸೂರ್ಯನಗರದಲ್ಲಿ ಬ್ಯಾಡ್ ಮಿಂಡನ್ ಕ್ರೀಡಾಂಗಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Badminton stadium construction work at Srinagar, Anekal taluk.",70.0
208,2016-17,46,ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಸರ್ಜಾಪುರ ಗ್ರಾಮದ ಖಾನೀಷುಮಾರಿ ನಂ:553 ಮತ್ತು 610ರಲ್ಲಿ ಖಬ್ರಸ್ತಾನ್ (ಸ್ಮಶಾನ) ಸುತ್ತ ಆವರಣ ಗೋಡೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Khanisumurimar No. of Sarjapur village of Anekal Assembly constituency: 553 and 610 in bridge wall construction around Khabasthan (cemetery).,4.98
209,2016-17,47,ಆನೇಕಲ್ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹಾರಗದ್ದೆ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಲಿಂಗಾಪುರ ಗ್ರಾಮದ ಮಾರಮ್ಮ ದೇವಸ್ಥಾನದಿಂದ ಬಸವೇಶ್ವರ ದೇವಸ್ಥಾನದವರೆಗೆ ಸಿಮೆಂಟ್ ರಸ್ತೆ ಕಾಮಗಾರಿ.,Cement Road works from Maramma Temple at Basaveshwara temple in Lingarpur village of Harakadde Panchayat range of Anekal assembly constituency.,3.1
210,2016-17,48,"ಆನೇಕಲ್ ನಗರದ ಸರ್ಕಾರಿ ಉರ್ದು ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆ, ಆನೇಕಲ್ ಟೌನ್‍ನ ಶೌಚಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ","Government Urdu Senior Primary School, Anekal City, Anacal Town Toilet Building",2.0
