Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
174,2015 -16,33.0,ಅಗರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಬಂಜಾರುಪಾಳ್ಯ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ಕಟ್ಟಡ ಕಾಮಗಾರಿಗೆ.,For the construction of the prayer hall at Banjarupalya village of Agar Gram Panchayat.,3.0
175,2015 -16,34.0,ಚಿಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಸೂಲಿವಾರ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲೆಯ ಕೊಠಡಿ ರಿಪೇರಿ ಸುಣ್ಣ-ಬಣ್ಣ ಹಾಗೂ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಗೆ.,"Government Junior Primary Primary Class Room Repair of Sulivara Village, Chinnanahalli Gram Panchayat for limestone and toilet construction.",5.0
176,2015 -16,35.0,ವಾರ್ಡ್ ನಮ:130ರ (ಉಲ್ಲಾಖ) ಮಂಗನಹಳ್ಳಿ ಕ್ರಾಸ್‍ನಲ್ಲಿ ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ      ಹಂತ-1.,"Ward No: Bus Station at Phase 1 at Manganahalli Cross, 130 (Ullak).",2.5
177,2015 -16,36.0,ವಾರ್ಡ್ ನಮ:130ರ (ಉಲ್ಲಾಖ) ಮಂಗನಹಳ್ಳಿ ಕ್ರಾಸ್‍ನಲ್ಲಿ ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ      ಹಂತ-2.,"Ward No: Bus Station Work at Manganahalli Cross, 130 (Ullak).",2.5
178,2015 -16,37.0,ತಾವರೆಕೆರೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ತಾವರೆಕೆರೆ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆಯ ಶಾಲಾ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"School Room construction work at Thavarekere Government Senior Primary School, Thavarekere Gram Panchayat",5.0
179,2015 -16,38.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.130ರ (ಉಲ್ಲಾಳ) ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೊದಲನೇ ಮಹಡಿಯ ಶಾಲಾ ಕೊಠಡಿ ಕಟ್ಟಡ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ ಹಂತ-2.,"Government Higher Primary School, Ward No.130 (Ullala) of Yeshwantpur Assembly Constituency, Continuing Work on Building First Floor School Room Building.",2.5
180,2015 -16,39.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.130ರ (ಉಲ್ಲಾಳ) ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೊದಲನೇ ಮಹಡಿಯ ಶಾಲಾ ಕೊಠಡಿ ಕಟ್ಟಡ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ ಹಂತ-3.,"Government Higher Primary School, Ward-No.130 (Ullala) of Yeshwantpur Assembly Constituency, has completed the construction of the first floor of the first floor of the school room.",2.5
181,2015 -16,40.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.130ರ (ಉಲ್ಲಾಳ) ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೊದಲನೇ ಮಹಡಿಯ ಶಾಲಾ ಕೊಠಡಿ ಕಟ್ಟಡ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ ಹಂತ-4.,"Government Higher Primary School, Ward No.130 (Ullala) of Yashwantpur Assembly Constituency, has completed the construction of the first floor of the first floor of the school room.",2.5
182,2015 -16,41.0,"ಬೆಂಗಳುರು ನಗರ, ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.72, ಹೇರೋಹಳ್ಳಿಯ ಬಿಳೆಕಲ್ಲು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಬಿಲ್ಡಿಂಗ್ ಕಟ್ಟಡ ಕಾಮಗಾರಿ ಹಂತ-1.","Wards No. 72, Yeshwanthpur Assembly Constituency, Bensur Town, Pulicat Water Building in Bheerakal, Hirohalli Building Building Level 1.",4.5
183,2015 -16,42.0,"ಬೆಂಗಳುರು ನಗರ, ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.72, ಹೇರೋಹಳ್ಳಿಯ ಬಿಳೆಕಲ್ಲು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಮಿಷನರಿ ಯುನಿಟ್Àರಿ ಹಂತ-2.","Ward No.72 of Yeshwantpur Assembly constituency, Bensur city, Missionary Unit Ri Phase II, Pure Drinking Water Unit in Bilakalu Village, Hirohalli.",5.0
184,2015 -16,43.0,"ಬೆಂಗಳುರು ನಗರ, ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ.72, ಹೇರೋಹಳ್ಳಿಯ ಬಿಳೆಕಲ್ಲು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಪೈಪ್ ಲೈನ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-3.","Bendersu City, Yeshwantpur Assembly constituency Ward No.72, Pipeline construction work phase 3 in Pelikalle village in Hirohalli.",1.0
185,2015 -16,44.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಅಗ್ರರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಅಗರ ಗ್ರಾಮದ ವ್ಯವಸಾಯ ಸೇವಾ ಸಹಕಾರ ಸಂಘ (ಬ್ಯಾಂಕ್) ನಿಯಮಿತ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Agar Gram Panchayat Agar Gram Agriculture Service Co-operative Society (Bank) Regular Building Construction of Yashwantpur Assembly Constituency.,5.0
186,2015 -16,45.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಗೋಣಿಪುರ ಗ್ರಾಮದಲ್ಲಿ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-1,Government Primary Primary School Room construction in Gonpur village of K Gollahalli Gram Panchayat Yeshwantpur Assembly constituency,5.0
187,2015 -16,46.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಗೋಣಿಪುರ ಗ್ರಾಮದಲ್ಲಿ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-2,Government Primary Class School Room construction at Gonipura village of K Gollahalli Gram Panchayat Yeshwantpur Assembly constituency,5.0
188,2015 -16,47.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಚಿನ್ನಕುರ್ಚಿ ಗೃಆಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Kengeri Hobli, K.Gollahalli Gram Panchayat, Gold Cooperative Milk Producers Co-operative Society Building.",5.0
189,2015 -16,48.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಗೋಣಿಪುರ ಗ್ರಾಮದ ಕಂಡೇಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಸಮುದಾಯ ಭವನ ಕಾಮಗಾರಿ","Bangalore South Taluk, Thavakere Hobli, K. Gollahalli Gram Panchayat near Gondipura village Kandeswamy Temple Community Hall Building",5.0
190,2015 -16,49.0,ತಾವರೆಕೆರೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ತಾವರೆಕೆರೆ ಗ್ರಾಮದ ಚಿಕ್ಕಮರಯ್ಯನ ಮನೆಯಿಂದ ಗಾಳಿ ಹನುಮಕ್ಕನ ಮನೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Concrete sewage construction works from the house of Chikkamarayya in Thavakere village of Thavakere Gram Panchayat to Hanumakka's house,5.0
191,2015 -16,50.0,ಸೋಮನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ರಮೇಶ್‍ನಗರದಿಂದ ಸೋಮನಹಳ್ಳಿ ಗ್ರಾಮದ ವರೆಗೆ ಕುಡಿಯುವ ನೀರಿನ ಪೈಪ್‍ಲೈನ್ ಕಾಮಗಾರಿ.,Pipeline works for drinking water from Sonamahalli Gram Panchayat Ramesh Nagar to Somanahalli Village.,2.0
192,2015 -16,51.0,ನೆಲಗುಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಬೋಳಾರೆ ಗ್ರಾಮದಲ್ಲಿ ಸಮುದಾಯ ಭವನ ಕಟ್ಟಡ ಕಾಮಗಾರಿಗೆ.,Community Building Building in Boler village of Nelaguli Gram Panchayat.,5.0
193,2015 -16,52.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬ್ಯಾಲಾಳು ಗ್ರಾಮಕ್ಕೆ ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ.,Bus Station is built to Balala village of Yashwantpur assembly constituency.,5.0
194,2015 -16,53.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚುಂಚನಕುಪ್ಪೆ U್ಫ್ರಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಜನತಾ ಕಾಲೋನಿಯ ನರಸಿಂಹಯ್ಯನ ಮನೆಯಿಂದ ಮಂಜುನಾಥ್ ಮನೆಯವರೆಗೆ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Sewage construction works from Narasimhaiah's house in Janatha Colony to Manjunath house in Bangalore South Taluk, Thavakere Hobli, Chunchanakpe U Gram Panchayat",3.0
195,2015 -16,54.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆಂಗೇರಿ ಉಪನಗರ ಗ್ರಂಥಾಲಯದ ಮೊದಲನೇ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of the first building of the Kengeri suburb library in Yashwantpur assembly constituency.,14.1
196,2015 -16,55.0,"ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆಂಗೇರಿ ಸ್ಯಾಟಲೈಟ್ ಟೌನ್ ಸರ್ಕಾರಿ ಶಾಲೆಯಲ್ಲಿ ಎಲೆಕ್ಟ್ರಿಕಲ್ ವರ್ಕ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Kesheri Hobli, Yeshwantpur assembly constituency, Electrical work construction work at Kengeri Satellite Town Government School.",1.5
197,2015 -16,56.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆಂಗೇರಿ ಉಪನಗರ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.,Further work on Kengeri suburban library building in Yashwantpur assembly constituency.,4.45
198,2015 -16,57.0,"ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಅಗರ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ, ಅಗರ ಗ್ರಾಮದ ವ್ಯವಸಾಯ ಸೇವಾ ಸಹಕಾರ ಸಂಘ (ಬ್ಯಾಂಕ್) ನಿಯಮಿತ ಕಟ್ಟಡದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.","Agar Gram Panchayat, Yashwantpur Assembly constituency, is the continuous work of the Agar Gram Agriculture Service Co-operative Society (Bank) Regular Building.",5.0
199,2016 -17,1.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಲಕ್ಕಯ್ಯನಪಾಳ್ಯ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Laxayanapalya Village Milk Producers Co-operative Society Building Yeshwantpur Assembly Constituency,5.0
200,2016 -17,2.0,"ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ದೊಡ್ಡೇರಿ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘ ನಿ., ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Yeshwantpur assembly constituency, Velli village milk producers co-operative society, building construction",5.0
201,2016 -17,3.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಗೋಣಿಪುರ ಗ್ರಾಮದಲ್ಲಿ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಪಾಠ ಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Govt. Primary school will be constructed at Gonipura village of K Gollahalli Gram Panchayat, Yashwantpur Assembly constituency.",5.0
202,2016 -17,4.0,ಚೋಳನಾಯಕನಹಳ್ಳಿ U್ಫ್ರಮ ಪಂಚಾಯಿತಿಯ ದೇವಮಾಚೋಹಳ್ಳಿ U್ಫ್ರಮದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲಾ ಕಟ್ಟಡದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.,Implementation of Government Higher Primary School Building at Devamachohalli U Chimanahanahalli U Gram Panchayat.,5.0
203,2016 -17,5.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಮಾರೇನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore South Taluk, Thavakere Hobli, Community Building Construction at Mareanahalli Village",5.0
204,2016 -17,6.0,ಚಂದ್ರಪ್ಪ ಸರ್ಕಲ್ ಗ್ರಾಮದ                    ಡಾ|| ಬಿ.ಆರ್ ಅಂಬೇಡ್ಕರ್ ಭವನದ ಹೆಚ್ಚುವರಿ ಕಾಮಗಾರಿ.,Dr. Chandrappa Circle Village Dr. Additional work of BR Ambedkar Bhavan.,5.0
205,2016 -17,7.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದ ರೈತರ ಸೇವಾ ಸಹಕಾರ ಸಂಘದ ಕಟ್ಟಡದ ಉಳಿಕೆ ಕಾಮಗಾರಿ.","The construction work of the Bangalore South Taluk, Kengeri Hobli, K.Gollahalli Village Farmers' Co-operative Society building.",3.0
206,2016 -17,8.0,ಚೋಳನಾಯಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಗುರುವಬೋವಿಪಾಳ್ಯ ಗ್ರಾಮದ ಅಂಗನವಾಡಿ ಕಟ್ಟಡದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.,An advanced work of Anganwadi building at Guruvoobilpalya village of Cholanayakanahalli Gram Panchayat.,1.0
207,2016 -17,9.0,ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಉಳಿಕೆ ಕಾಮಗಾರಿ.,Ullal Government Senior Primary School is the restoration work.,0.8
208,2016 -17,10.0,ಉಲ್ಲಾಳ ಉಪನಗರ ಬಸ್ ನಿಲ್ದಾಣದ ಎಸಿಪಿ ಕ್ಲಾಡಿಂಗ್ ಹಾಗೂ ಇತರೆ ಕಾಮಗಾರಿ.,Ullal suburban bus station ACP cladding and other works.,2.5
209,2016 -17,11.0,ಉಲ್ಲಾಳ ಉಪನಗರ ಬಸ್ ನಿಲ್ದಾಣದ ಪ್ಲೋರಿಂಗ್ ಹಾಗೂ ಇತರೆ ಕಾಮಗಾರಿ,Ullal suburban bus station plooring and other works,2.5
210,2016 -17,12.0,ಉಲ್ಲಾಳ ಬಸ್ ನಿಲ್ದಾಣದ ಟ್ರಸ್ಟ್ ಹಾಗೂ ಪ್ರ್ಯಾಬ್ರಿಕೇಶನ್ ಕಾಮಗಾರಿ.,Ullal Bus Station Trust & Prabrication Work.,2.5
211,2016 -17,13.0,ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯಲ್ಲಿ ಕಾಂಕ್ರೀಟ್ ಕಾಮಗಾರಿ ಹಾಗೂ ಇತರೆ ಕಾಮಗಾರಿ.,Concrete work and other works at Ullal Government Primary School.,2.5
212,2016 -17,14.0,ಉಪಕಾರ್ ಬಡಾವಣೆಯಲ್ಲಿ ಬಸ್ ನಿಲ್ದಾಣದ ಎಸಿಪಿ ಕ್ಲಾಡಿಂಗ್ ಹಾಗೂ ಉಳಿಕೆ ಕಾಮಗಾರಿ.,Bus parking ACP cladding and restoration work at Upakar Layout.,2.5
213,2016 -17,15.0,ಉಲ್ಲಾಳದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ನೂತನ ಶಾಲಾ ಕೊಠಡಿ ಮುಂದುವರೆದ ಹಾಗೂ ನವೀಕರಣ ಕಾಮಗಾರಿ.,Ullal Government Senior Elementary School New School Room Continued and Renovated Works.,2.5
214,2016 -17,16.0,ಉಲ್ಲಾಳ ಉಪನಗರ ಬಸ್ ನಿಲ್ದಾಣ ಪೌಂಢೇಶನ್ ಕಾಮಗಾರಿ.,Ullal Suburban Bus Station Pounding Work.,2.5
215,2016 -17,17.0,ಉಪಕಾರ್ ಬಡಾವಣೆಯಲ್ಲಿ ಬಸ್ ನಿಲ್ದಾಣದ ಫೌಂಡೇಶನ್ ಹಾಗೂ ಇತರೆ ಕಾಮಗಾರಿ.,Bus Station Foundation and other works at Subakar Layout.,2.5
216,2016 -17,18.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ತಿಪ್ಪೂರು ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Kengeri Hobli, K.Gollahalli Gram Panchayat, Tipur village, construction of bus shelter.",3.5
217,2016 -17,19.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಲಿಂಗಾಪುರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Kengeri Hobli, KG Gollahalli Gram Panchayat Linguipur Village, construction of bus shelter.",3.5
218,2016 -17,20.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿಯ ದೊಡ್ಡಮಾರನಹಳ್ಳಿ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Building construction of Vilamarahanahalli Milk Producers Co-operative Society, Thalakere Hubli, Bangalore South Taluk.",5.0
219,2016 -17,21.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದ ಕೆರೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿಗೆ,Lake Kollahalli village of K Gollahalli gram panchayat in Yeshwanthpur assembly constituency,5.0
220,2016 -17,22.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಸೂಲಿಕೆರೆ ಗ್ರಾಮ ಪಂಚಾಯಿತಿಯ ಚಿಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಮೊದಲನೇ ಮಹಡಿಯಲ್ಲಿ ಶಾಲಾ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","School Room construction on 1st floor of Government Primary School, Chinnanahalli, Bangalore South Taluk, Kengeri Hobli, Sulikere Gram Panchayat.",5.0
221,2016 -17,23.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:130ರ ಉಲ್ಲಾಳ ಶ್ರೀ ಶಾರದಾಂಬ ಪ್ರಾರ್ಥನ ಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿಗೆ,Ward No: Yellawala Shraddamaba Pratin Mandir Construction Completed at Yeshwanthpur Assembly Constituency,10.0
222,2016 -17,24.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಹಂಪಾಪುರ ಗ್ರಾಮದ ಅಂಗನವಾಡಿ ಕಟ್ಟಡ ಹಾಗೂ ಆವರಣ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.,Anganwadi building and campus development work at Hampapur village of Yashwantpur assembly constituency.,2.0
223,2016 -17,25.0,"ಬಿ.ಡಿ.ಎ. ಕಾಂಪ್ಲೆಕ್ಸ್, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಕ್ರಾಸ್, ಕೆಂಗೇರಿ ಉಪನಗರ, ಬೆಂಗಳೂರು ವ್ಯಾಯಾಮ ಶಾಲೆಯ ಉಪಕರಣಗಳ ಖರೀದಿಗೆ.","BDA Complex, 2nd Main Road, 3rd Cross, Kengeri Suburban, Bangalore Exercise Equipment for School Equipment.",1.9
224,2016 -17,26.0,ಯಶವಂತಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:40ರ (ದೊಡ್ಡಬಿದರಕಲ್ಲು) ಇಂದಿರಾನಗರ ಸರ್ಕಲ್‍ನಲ್ಲಿ ಬಸ್ ನಿಲ್ದಾಣ ಕಾಮಗಾರಿ,Ward Station: Yeshwantpur Assembly Constituency Ward No. 40: Bus Station at Indiranagar Circle,3.0
225,2016 -17,27.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ತಾವರೆಕೆರೆ ಹೋಬಳಿ, ಚಿಕ್ಕನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ, ದೊಡ್ಡೇರಿ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ.","Bangalore South Taluk, Thavarekere Hobli, Chinnanahalli Gram Panchayat Rural Building, Larger Village Milk Producers Co-operative Society.",5.0
226,2016 -17,28.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಕೆಂಗೇರಿ ಹೋಬಳಿ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ, ಕೆ.ಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction of the prayer hall at K Gollahalli village, Bangalore South Taluk, Kengeri Hobli, K.Gollahalli Gram Panchayat.",2.5
