Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
152,2016-17,49.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ರಾಂಪುರ ಸಾಯಿ ಬಾಬಾ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.(2 ತಂಗುದಾಣ).,The construction of a bus shelter near the Rampur Sai Baba temple in Mahadevapura Assembly constituency of Bangalore East Taluk Kannur Gram Panchayat (2 camps).,4.00
153,2016-17,50.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕನ್ನಮಂಗಲ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಕನ್ನಮಂಗಲ ಗೇಟ್‍ನಲ್ಲಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus shelter at village Kannamangala Gate of Mahadevapura assembly constituency of Bangalore East Taluk Kanamangala Gram Panchayat.,2.00
154,2016-17,51.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕನ್ನಮಂಗಲ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಬೇವಿನಮರದ ಕಾಲೋನಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The construction of bus shelter in the Kaloni village of Bethanyam on the Mahadevapura assembly constituency of Bangalore East Taluk Kanamangala Gram Panchayat.,2.00
155,2016-17,52.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹೊಸೂರು ಬಂಡೆ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,The construction of bus shelter at Hosur rock village in Kannur Gram Panchayat range of Bangalore east taluk of Mahadevapura assembly constituency.,2.00
156,2016-17,53.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹೊಸೂರು ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus shelter in Hosur village of Kannur Gram Panchayat ranges in Mahadevapura assembly constituency of Bangalore East Taluk.,2.00
157,2016-17,54.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಗುಬ್ಬಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Construction of bus shelter at Chikubbi village of Mahadevapura assembly constituency of Bangalore East Taluk Kannur Gram Panchayat.,2.00
158,2016-17,55.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ದೊಡ್ಡಗುಬ್ಬಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಚಿಕ್ಕಗುಬ್ಬಿ ಗೇಟ್ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter in Chikkubbi Gate village of Mahadevapura assembly constituency, Bangalore East Taluk, Large Grub Gram Panchayat.",2.00
159,2016-17,56.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಮಂಡೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಕಟ್ಟುಗೊಲ್ಲಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"Construction of bus shelter in Kattugallalli village of Mahadevapura assembly constituency, Bangalore East Taluk Mandur Gram Panchayat.",2.00
160,2016-17,57.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು ಬೈರತಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಆತ್ಮನಗರದಲ್ಲಿ, ವಿದ್ಯಾನಗರದಲ್ಲಿ ಬಸ್ ತಂಗುದಾಣ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of bus shelter in Vidyanagar, in the premises of Mahadevapura assembly constituency Bangalore East Taluk Byriti Gram Panchayat Range.",2.00
161,2017-18,1.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯಿತಿ, ಬಂಡೆಬೊಮ್ಮಸಂದ್ರ ಗ್ರಾಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಂಘದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore East Taluk, Kannur Gram Panchayat coming under Mahadevapura assembly constituency, building construction of milk producers association in Bandebommasandra village.",9.00
162,2017-18,2.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಕಣ್ಣೂರು ಗ್ರಾಮ ಪಂಚಾಯಿತಿ, ಕಾಡುಸೊಣ್ಣಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಂಘದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Building Construction of Milk Producers Association at Mahadevapura Assembly Constituency Bangalore East Taluk, Kannur Gram Panchayat, Kadassoonnappanahalli Village.",10.00
163,2017-18,3.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಿದರಹಳ್ಳಿ ಹೋಬಳಿ, ನಿಂಬೇಕಾಯಿಪುರ ಗ್ರಾಮದ ವಾಣಿಜ್ಯ ತೆರಿಗೆ ತನಿಖಾ ಕೇಂದ್ರದ ಹತ್ತಿರ ಸಾಮೂಹಿಕ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore East Taluk, Bidarahalli Hobli, near Mahadevapura assembly constituency, is a massive toilet construction work near the Commercial Tax Investigation Center of Nimbakepur village.",10.00
164,2017-18,4.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಅವಲಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ವಿರೇನಹಳ್ಳಿ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆಗೆ ಮೊದಲನೇ ಮಹಡಿಯಲ್ಲಿ ಎರಡು ಕೊಠಡಿಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction of two rooms on the first floor to Government Higher Primary School, Virenahalli village, Bangalore East Taluk, Awalahalli Gram Panchayat, Mahadevapura Assembly constituency.",15.00
165,2017-18,5.0,ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಹೂಡಿ ವಾರ್ಡಿನ ಸಾದರಮಂಗಲ ಶಾಂತಿಕೇತನ ಅಪಾರ್ಟ್‍ಮೆಂಟ್ ಹಿಂಭಾಗದಲ್ಲಿ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,"The sewage construction works behind the Sadaramangala Shantikaitan Apartment in Hoodi Ward, Mahadevapura Assembly constituency.",5.00
166,2017-18,6.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಿದರಹಳ್ಳಿ ಹೋಬಳಿ, ದೊಡ್ಡಬನಹಳ್ಳಿ ಗ್ರಾಮ ಪಂಚಾಯತಿ ದೊಡ್ಡಬನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ನೆಲಮಹಡಿಯಲ್ಲಿ ಅಂಗನವಾಡಿ ಹಾಗೂ ಮೊದಲನೇ ಮಹಡಿಯಲ್ಲಿ ಗ್ರಂಥಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Mahadevapura assembly constituency of Bangalore East Taluk, Bidarahalli Hobli, Bilarahalli Gram Panchayat, Vilabanahalli village, Anganwadi in ground floor and library construction on the first floor.",15.00
167,2017-18,7.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಮಂಡೂರು ಗ್ರಾಮದ ಬಿ.ಆರ್.ಅಂಬೇಡ್ಕರ್ ಸಮುದಾಯ ಭವನಕ್ಕೆ ಕೊಠಡಿ ಮತ್ತು ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Building and toilet construction work for BR Ambedkar Community Bhavan, Mandur village, Bangalore East Taluk, Mahadevapura assembly constituency.",5.00
168,2017-18,8.0,ಸಿ.ಸಿ.ಟಿವಿ ಕ್ಯಾಮರಾ,Cctv camera,30.00
169,2017-18,9.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಮಂಡೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ, ಹುಸ್ಕೂರು ಗ್ರಾಮದಲ್ಲಿ ಸಮುದಾಯ ಭವನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Mahadevapura Assembly Constituency Bangalore East Taluk, Mandur Gram Panchayat, Community Building Building construction at Huskur Village.",5.00
170,2017-18,10.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಮಂಡೂರು ಗ್ರಾಮದಲ್ಲಿ ಮಡಿವಾಳರ ಸಮುದಾಯ ಭವನ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction work of Madivar Community Hall in Mandur village, Bangalore east taluk of Mahadevapura assembly constituency.",10.00
171,2017-18,11.0,"ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಬರುವ ಕಾಡುಸೊಣ್ಣಪ್ಪನಹಳ್ಳಿ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆ ಕೊಠಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Government High School Room Construction at Kadasannappanahalli Village, Bangalore East Taluk, Mahadevapura Assembly Constituency.",13.00
172,2017-18,12.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಿದರಹಳ್ಳಿ ಹೋಬಳಿ, ಆದೂರು ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಆರ್.ಓ.ಪ್ಲಾಂಟ್)","Clean drinking water construction at Mahadevapura Assembly constituency in Bangalore East Taluk, Bidarahalli Hobli, Adoor Gram. (R.Plant)",4.00
173,2017-18,13.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಬಳಗೆರೆ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಆರ್.ಓ.ಪ್ಲಾಂಟ್)","Clean drinking water construction work at Bannerghare taluk, Bangalore Taluk, Mahadevapura assembly constituency. (R.Plant)",4.00
174,2017-18,14.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ನಾಗಗೊಂಡನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಆರ್.ಓ.ಪ್ಲಾಂಟ್)","Clean drinking water construction work at Nagadeenahalli village, Bangalore East Taluk, Mahadevapura assembly constituency. (R.Plant)",4.00
175,2017-18,15.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಕಾಡುಗೋಡಿ ಪಟಾಲಮ್ಮ ಬಡಾವಣೆಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಆರ್.ಓ.ಪ್ಲಾಂಟ್)","Clean drinking water construction work at the Kathakodi Patalamma Layout, Bangalore East Taluk of Mahadevapura Assembly constituency. (R.Plant)",4.00
176,2017-18,16.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ದೊಡ್ಡನೆಕ್ಕುಂದಿ ಕಾಲೋನಿಯಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಆರ್.ಓ.ಪ್ಲಾಂಟ್)","Mahadevapura Assembly constituency is located in East East Taluk of Bangalore, pure drinking water construction in the eldest Kundi colony. (R.Plant)",4.00
177,2017-18,17.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಇಮ್ಮಡಿಹಳ್ಳಿಯಲ್ಲಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಆರ್.ಓ.ಪ್ಲಾಂಟ್)","Clean drinking water construction in the village of Immadihalli, Bangalore east taluk of Mahadevapura assembly constituency. (R.Plant)",4.00
178,2017-18,18.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬಿದರಹಳ್ಳಿ ಹೋಬಳಿ, ಹುಸ್ಕೂರು ಗ್ರಾಮದಲ್ಲಿ ಸಮುದಾಯ ಭವನದ ಹೆಚ್ಚುವರಿ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bidarahalli Hobli, Mahadevapura assembly constituency, additional building construction of community hall in Huskur village.",5.00
179,2017-18,19.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಜ್ಯೋತಿಪುರ ಗ್ರಾಮದಲ್ಲಿ ಹಾಲು ಉತ್ಪಾದಕರ ಸಹಕಾರ ಸಂಘದ ಮಹಡಿಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction work of the Milk Producers Co-operative Society at Jyothipura village in Mahadevapura assembly constituency, Bangalore East Taluk, Bangalore.",10.00
180,2017-18,20.0,"ಮಹದೇವಪುರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೆಂಗಳೂರು ಪೂರ್ವ ತಾಲ್ಲೂಕು, ಆವಲಹಳ್ಳಿ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಪಾಠಶಾಲಾ ಕೊಠಡಿ ನಿರ್ಮಾಣದ ಉಳಿಕೆ ಕಾಮಗಾರಿ.","Restoration of construction of Government Senior Primary Primary School in Aavalahalli Village, East East Taluk of Bangalore Mahadevapura Assembly Constituency.",2.00
