Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
121,2016-17,57,ಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.57 ನಾಗವಾರ ಪಾಳ್ಯ ಆಂಜನೇಯ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಒಂದು ಶುದ್ದ ಕುಡಿಯವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸಲು,To build a clean drinking water unit near the C V Raman Urban Assembly Ward No. 57 Nagara Palya Anjaneya Temple,10.0
122,2017-18,1,sಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.88 ಸರ್ಕಾರಿ ಪಾಠಶಾಲೆ ಕೋಡಿಹಳ್ಳಿ ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ,sirvv Raman Urban Assembly Ward No 88 Government Pathschool Kodihalli Construction of a Clean Drinking Water Unit,10.0
123,2017-18,2,sಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.88 ಸರ್ಕಾರಿ ಪಾಠಶಾಲೆ ಹತ್ತಿರ ಸುಧಾಮನಗರ ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ,Construction of a Clean Drinking Water Unit near Sudanamagar near Wardha No.88 Govt. of Government of Karnataka C V Raman Nagar Assembly Constituency,10.0
124,2017-18,3,"sಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.88 13ನೇ ಮುಖ್ಯರಸ್ತೆ, ಪಾರ್ಕ್ ಹೆಚ್.ಎ.ಎಲ್ 3ನೇ ಹಂತ ಹತ್ತಿರ ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ","Construction of a Clean Drinking Water Unit near Park HAL 3rd Floor, 13th Main Road, Ward No.88 of C V ​​Raman Nagar Assembly Constituency",10.0
125,2017-18,4,"sಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.88 ಬಾಬಾ ಸಾಹೇಬ್ ಕಾಲೋನಿ, 16ನೇ ಮುಖ್ಯರಸ್ತೆ ಹೆಚ್.ಎ.ಎಲ್ 2ನೇ ಹಂತ, ಹತ್ತಿರ ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ","ward No. 88 Baba Saheb Colony, 16th Main Road HAL 2nd Stage, Nearly a Clean Drinking Water Unit",10.0
126,2017-18,5,sಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.79 ಕೆ.ಹೆಚ್.ಬಿ.ಕಾಲೋನಿ ಪಿ.ಎಸ್.ಕೆ ನಾಯ್ಡು ರಸ್ತೆಯಲ್ಲಿ ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ,Construction of a clean drinking water unit at Ward No.79 KHHB Colony PSK Naidu Road at SVV Raman Nagar Assembly Constituency,10.0
127,2017-18,6,"sಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.79 ಸರ್ಕಾರಿ ಪಾಠಶಾಲೆ, ಕಾಕ್ಸ್ ಟೌನ್ ಹತ್ತಿರ ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ","sirvv Raman Urban Assembly Ward No.79 Government Pathschool, a clean drinking water unit near Cox Town",10.0
128,2017-18,7,sಸರ್.ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.58 ಸಮುದಾಯ ಭವನ ಹತ್ತಿರ ಹೊಸ ತಿಪ್ಪಸಂದ್ರ ಹತ್ತಿರ ಒಂದು ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಿಸುವ ಕಾಮಗಾರಿ,Construction of a clean drinking water unit at Trivandrum near the Ward No.58 Community Hall of SCV Raman Nagar Assembly constituency.,10.0
129,2017-18,8,ನ್ಯೂತಿಪ್ಪಸಂದ್ರ ವಾರ್ಡ್ ನಂ.58 ರ ಜಿ.ಎಂ.ಪಾಳ್ಯದ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Government Primary School Development Work at GM M. Palya, Newtypasandra Ward No.58",10.0
130,2017-18,9,ಜೀವನ್ ಭೀಮಾ ನಗರ ವಾರ್ಡ್ ನಂ.88ರ ಕೋಡಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Kodahalli Government Primary School Development Work at Jeevan Bhima Nagar Ward No.88,10.0
131,2017-18,10,ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಾರ್ಡ್ ನಂ.57ರ  ಮಾರುತಿನಗರ ಬಡಾವಣೆಯ 10ನೇ ಕ್ರಾಸ್ ನ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆಯ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Development of the concrete road of 10th Cross of Maruthinagar Layout on CV Raman City Ward No.57,10.0
132,2017-18,11,ನ್ಯೂತಿಪ್ಪಸಂದ್ರ ವಾರ್ಡ್ ನಂ.58 ರ ಶಿಶುವಿಹಾರ ಶಾಲೆಯ ಆಟದ ಮೈದಾನದಲ್ಲಿ ಗ್ಯಾಲರಿ ರೂಫ್ ನಿರ್ಮಾಣದ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Development of Gallery Roof Construction at Kindergarten School Playground at Nuthipassandra Ward No.58,10.0
133,2017-18,12,ಜೀವನ್ ಭೀಮಾ ನಗರ ವಾರ್ಡ್ ನಂ.88ರ ಕೋಡಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Kodahalli Government Primary School Development Work at Jeevan Bhima Nagar Ward No.88,5.0
134,2017-18,13,ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಾರ್ಡ್ ನಂ.57ರ  ಮಾರುತಿನಗರ ಬಡಾವಣೆಯ 10ನೇ ಕ್ರಾಸ್ ನ ಕಾಂಕ್ರೀಟ್ ಡ್ರೈನ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Concrete drain development work on 10th Cross of Maruti Nagar, CV Raman Urban Ward No.57",10.0
135,2017-18,14,ನ್ಯೂತಿಪ್ಪಸಂದ್ರ ವಾರ್ಡ್ ನಂ.58ರ ಶಿಶುವಿಹಾರ ಶಾಲೆಯ ಆಟದ ಮೈದಾನದಲ್ಲಿ ಗ್ಯಾಲರಿಗೆ ಪರ್ಲಿನ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Perlin-installed work for the gallery at Kindergarten School Playground at Nuthipassandra Ward No.58,10.0
136,2017-18,15,ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಾರ್ಡ್ ನಂ.57ರ  ಮಾರುತಿನಗರ ಬಡಾವಣೆಯ 11ನೇ ಕ್ರಾಸ್ ನ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆಯ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,CV Raman Urban Ward No.57 Maruti Nagar Development Complex 11th Cross Concrete Road Development Work,10.0
137,2017-18,16,ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಾರ್ಡ್ ನಂ.57ರ  ಮಾರುತಿನಗರ ಬಡಾವಣೆಯ 11ನೇ ಕ್ರಾಸ್ ನ ಕಾಂಕ್ರೀಟ್ ಡ್ರೈನ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Concrete drain development work on Maruti Nagar Layout 11th Cross of CV Raman Urban Ward No.57,10.0
138,2017-18,17,ನ್ಯೂತಿಪ್ಪಸಂದ್ರ ವಾರ್ಡ್ ನಂ.58 ರ ಶಿಶುವಿಹಾರ ಶಾಲೆಯ ಆಟದ ಮೈದಾನಕ್ಕೆ ಗ್ಯಾಲರಿಯ ರೂಫ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Gallery of Roof Development for Kindergarten School Playground at Nuthipassandra Ward No.58,10.0
139,2017-18,18,ನ್ಯೂತಿಪ್ಪಸಂದ್ರ ವಾರ್ಡ್ ನಂ.58ರ ಶಿಶುವಿಹಾರ ಶಾಲೆಯ ಆಟದ ಮೈದಾನದಲ್ಲಿ ಫೆನ್ಸಿಂಗ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Fencing Works on Kindergarten School Playground at Nuthippasandra Ward No.58,10.0
140,2017-18,19,ನ್ಯೂತಿಪ್ಪಸಂದ್ರ ವಾರ್ಡ್ ನಂ.58ರ ಶಿಶುವಿಹಾರ ಶಾಲೆಯ ಆಟದ ಮೈದಾನದ ಗೇಟ್ ಮತ್ತು ಕಾಂಪೌಂಡ್  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Kindergarten Ground and Compound Development Workshop for Niddippasandra Ward No.58 Kindergarten School Playground,10.0
141,2017-18,20,ನ್ಯೂತಿಪ್ಪಸಂದ್ರ ವಾರ್ಡ್ ನಂ.58ರ ಶಿಶುವಿಹಾರ ಶಾಲೆಯ ಆಟದ ಮೈದಾನದ ಲೈಟಿಂಗ್ (ಪೆಡ್ ಲೈಟ್) ಅಳವಡಿಸುವ  ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,Development workshop implementation of kindergarten school ground lighting (Ped Light) of Nuthippasandra Ward No.58,10.0
142,2017-18,21,ಸಿ.ವಿ.ರಾಮನ್ ನಗರ ವಾರ್ಡ್ ನಂ.57ರ ಮಲ್ಲೇಶ್ ಪಾಳ್ಯದಲ್ಲಿ ಕಲ್ವರ್ಟ್ ಅಭಿವೃದ್ದಿ ಕಾಮಗಾರಿ,"Calvert Development Work at Mallesh Palya, CV Raman Urban Ward No.57",5.0
