Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
188,2015-16,48,ವಾರ್ಡ್ ನಂ.119 ಧರ್ಮರಾಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡಿನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ವಾಣಿ ವಿಲಾಸ ವಿದ್ಯಾಸಂಸ್ಥೆಯಲ್ಲಿ ಬಯಲುರಂಗಮಂದಿರ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,"Ward No 119 Dharmarayaswamy temple construction work at Vani Vilas Institute of Government Graduate College, Wardi",2.5
189,2015-16,49,ವಾರ್ಡ್ ನಂ.119 ಧರ್ಮರಾಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡಿನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ವಾಣಿ ವಿಲಾಸ ವಿದ್ಯಾಸಂಸ್ಥೆಯಲ್ಲಿ ಹೆಚ್ಚುವರಿ ಕೊಠಡಿ  ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No.119 Dharmarayaswamy Temple Additional Government Buildings at Government Vocational College Vani Vilas Institute in Wardy,5.5
190,2015-16,50,ವಾರ್ಡ್ ನಂ.119 ಧರ್ಮರಾಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡಿನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ವಾಣಿ ವಿಲಾಸ ವಿದ್ಯಾಸಂಸ್ಥೆಯಲ್ಲಿ ಮೂಲಭೂತ ಸೌಕರ್ಯಗಳನ್ನೊಳಗೊಂಡ ಸುಸಜ್ಜಿತ ಗ್ರಂಥಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-1,"Ward No.119 Dharmarayaswamy Temple, Government Graduate College, Wardy, Vanni Vilas Education Foundation, Facilitated Complex Library Building Faculty-1",8.2
191,2015-16,51,ವಾರ್ಡ್ ನಂ.119 ಧರ್ಮರಾಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡಿನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ವಾಣಿ ವಿಲಾಸ ವಿದ್ಯಾಸಂಸ್ಥೆಯಲ್ಲಿ ಮೂಲಭೂತ ಸೌಕರ್ಯಗಳನ್ನೊಳಗೊಂಡ ಸುಸಜ್ಜಿತ ಗ್ರಂಥಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-2,"Ward No.119 Dharmarayaswamy Temple, Government Graduate College, Wardi, Vani Vilas Institute of Infrastructure, Facilitated Library Building Infrastructure",2.26
192,2015-16,52,ವಾರ್ಡ್ ನಂ.119 ಧರ್ಮರಾಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನ ವಾರ್ಡಿನಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ವಾಣಿ ವಿಲಾಸ ವಿದ್ಯಾಸಂಸ್ಥೆಯಲ್ಲಿ ಮೂಲಭೂತ ಸೌಕರ್ಯಗಳನ್ನೊಳಗೊಂಡ ಸುಸಜ್ಜಿತ ಗ್ರಂಥಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಹಂತ-3,"Ward No.119 Dharmarayaswamy Temple, Government Graduate College, Wardy, Vanni Vilas Education Foundation, Facilitated Complex Library Building Infrastructure - 3",2.26
193,2015-16,53,"ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.119, ಧರ್ಮರಾಯಸ್ವಾಮಿ ವಾರ್ಡಿನ ಕಬ್ಬನ್ ಪೇಟೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿ","Chikkapet Assembly Constituency Ward No.119, Drinking Water Works at Cubbon Park, Dharmarayaswamy Ward",11.5
194,2015-16,54,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 7ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ,Chippet Assembly Constituency Ward No.145 Hubei Gowda Town Willson Gordon 7th Main Building,2.5
195,2015-16,55,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 7ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿಗೆ ಪಂಪ್ ಮತ್ತು ಮೋಟಾರು ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Chippet Assembly Constituency Ward No.145 The Pump and Motor Installing Workspace at the 7th Main Road at Hubligowda Wilson Gardens,2.2
196,2015-16,56,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 7ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿಗೆ ಪೈಪ್ ಲೈನ್ ಮತ್ತು ಮೆಷಿನರಿ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ,Chippet Assembly Constituency Ward No.145 Pump Line and Machinery Implementation Work on the 7th Main Road at Hubligowda Wilson Gardens,1.3
197,2015-16,57,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.143 ವಿ.ವಿ.ಪುರಮ ವಾರ್ಡಿನಲ್ಲಿರುವ ಚಿಕ್ಕಮಾವಳ್ಳಿ ಯಲ್ಲಪ್ಪ ರಸ್ತೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿಗಾಗಿ ಹಂತ-1,Stage-1 for drinking water works in Chikkamavalli Yellappa road in Chikkapete Assembly constituency Ward No.143 Vavu Vardhan,2.15
198,2015-16,58,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.143 ವಿ.ವಿ.ಪುರಮ ವಾರ್ಡಿನಲ್ಲಿರುವ ಚಿಕ್ಕಮಾವಳ್ಳಿ ಯಲ್ಲಪ್ಪ ರಸ್ತೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿಗಾಗಿ ಹಂತ-2,Chikkametty Yallappa Road Ward No.143 Chikmavalli Yellappa Road at Vavu Vardha Stage 2 for Drinking Water,2.5
199,2015-16,59,ಚಿಕ್ಕಪೇಟೆ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.143 ವಿ.ವಿ.ಪುರಮ ವಾರ್ಡಿನಲ್ಲಿರುವ ಚಿಕ್ಕಮಾವಳ್ಳಿ ಯಲ್ಲಪ್ಪ ರಸ್ತೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿಗಾಗಿ ಹಂತ-3,Step 3 for drinking water works at Chikkamavalli Yellappa Road in the Chikkapet Assembly constituency Ward No.143 Vavu Vardhi,1.35
200,2015-16,60,ವಾರ್ಡ್ ನಂ.143 ವಿ.ವಿ.ಪುರಂ ವಾರ್ಡಿನಲ್ಲಿರುವ ಕೆಂಪಣ್ಣ ರಸ್ತೆಯಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ಕಾಮಗಾರಿ,"WARD No. 143 Drinking Water Work on Kempanna Road, VVPuram Ward",2.0
201,2015-16,61,"ವಾರ್ಡ್ ನಂ.153, ಜಯನಗರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಕೆ.ಹೆಚ್.ಬಿ ಕಾಲೋನಿ ತಿಲಕ್ ನಗರದಲ್ಲಿರುವ ಶ್ರೀ.ಓಂ ಶಕ್ತಿ ಸಮಿತಿಗಾಗಿ ಪ್ರಾರ್ಥನಾ ಮಂದಿರ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No.153, Shr.Or Shakti Samiti at KHB Colony, Tilak Nagar, Jayanagar Wardi",9.0
202,2015-16,62,"ವಾರ್ಡ್ ನಂ.144, ಸಿದ್ದಾಪುರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಗುಟ್ಟೇಪಾಳ್ಯದಲ್ಲಿರುವ ಅಂಗನವಾಡಿಯ ಆಟದ ಮೈದಾನಕ್ಕೆ ಕಾಂಪೌಂಡ್ ನಿರ್ಮಾಣದ ಉಳಿಕೆ ಕಾಮಗಾರಿಗಾಗಿ","Ward No. 144, for the restoration work of the compound for the Aanwadiya playground in Guttepalia, Siddapur",1.7
203,2016-17,1,"ಶ್ರೀ.ಅರುಣ ಬಿನ್ ಗೋವಿಂಗಮ್ಮ, ನಂ.272, ಸೋಮೇಶ್ವರ ನಗರ, ಜಯನಗರ. 1ನೇ ಬ್ಲಾಕ್, ಬೆಂಗಳೂರು-11","Mr. Arun bin Govingma, No.272, Someshwar Nagar, Jayanagar. 1st Block, Bangalore-11",0.8
204,2016-17,2,"ದೀಪಶ್ರೀ ಕೋಂ ಈರಣ್ಣರವರು, ನಂ.162, 12ನೇ ಕ್ರಾಸ್, ನಾರಾಯಣಪುರ, ಬೆಂಗಳೂರು-30","Deepasree Kom Iraran, No.162, 12th Cross, Narayanapura, Bangalore-30",0.8
205,2016-17,3,"ವಿ.ಸಂಜಯ್ ಬಿನ್ ವಿಮಲ್ ನಂ.25, ಪಾಪಣ್ಣ ಗಾರ್ಡನ್, ಕಲಾಸಿಪಾಳ್ಯ, ಬೆಂಗಳೂರು-02","V. Sanjay bin Vimal No.25, Papanna Gordon, Kalasipalya, Bangalore -02",0.8
206,2016-17,4,"ಶ್ರೀಮತಿ.ಪ್ರೇಮಾ ಕೋಂ ಪಿ.ಟಿ.ಜಯರಾಮಪ್ಪ, ನಂ.38, ಉಪ್ಪಾರಹಳ್ಳಿ ಕ್ರಾಸ್, ಜಯನಗರ, ಬೆಂಗಳೂರು","Mrs.Prema Kom PT Jayaramappa, No.38, Upparahalli Cross, Jayanagar, Bangalore",0.8
207,2016-17,5,"ಶ್ರೀ.ಎಸ್.ರಾಜು ಬಿನ್ ಸಿದ್ದಪ್ಪನವರು, ನಂ.104, ಗ್ರಾಮದೇವತಾ ರಸ್ತೆ, ಬೆಂಗಳೂರು-04","Mr. S. Raju Bin Siddappa, No.104, Gram Devatha Road, Bangalore -04",0.8
208,2016-17,6,"ಶ್ರೀಮತಿ.ಮಂಜುಳ ಕೋಂ ವೆಂಕಟೇಶ್, ನಂ.111, ರಾಮಮಂದಿರ ಎದುರು, ಬಸವನಗುಡಿ, ಬೆಂಗಳೂರು","Mrs. Manjula Kom Venkatesh, No.111, against Ram Mandir, Basavanagudi, Bangalore",0.8
209,2016-17,7,"ಶ್ರೀ.ದಿನಕರ್ ಬಿನ್ ಕಾಳಿ ನಂ.21, ರಾಮಣ್ಣ ಗಾರ್ಡನ್, ಬೆಂಗಳೂರು","Shri.Dinakar Bin Kali No.21, Ramanna Gordon, Bangalore",0.8
210,2016-17,8,"ಆರ್.ಶಶಿಕುಮಾರ್ ಬಿನ್ ರಾಮು,  ನಂ.1061/3, ಗಾಣಿಗರ ಎ ಗಲ್ಲಿ, ಬೆಂಗಳೂರು-02","R. Shashikumar Bin Ramu, No.1061 / 3, GANGARA A GALLY, BANGALORE -02",0.8
211,2016-17,9,"ಶ್ರೀ.ಪಿ.ಮಂಜುನಾಥ್ ಬಿನ್ ಪನ್ನೀರ್ ಸೆಲ್ವಂ, ನಂ.117, 3ನೇ ಕ್ರಾಸ್, ಗವೀಪುರಂ ಗುಟ್ಟಹಳ್ಳಿ, ಕೆಂಪೇಗೌಡನಗರ, ಬೆಂಗಳೂರು-19","Shri.P.Manjunath Bin Pannir Selvam, No.117, 3rd Cross, Gavipuram Guttaahalli, Kempegowda Nagar, Bangalore -19",0.8
212,2016-17,10,"ಶ್ರೀ.ನಾರಾಯಣ ಸ್ವಾಮಿ ಬಿನ್ ಭೀಮಯ್ಯನವರು ನಂ.238, ವಿನೋಬನಗರ, ಬೆಂಗಳೂರು-02","Narayana Swami bin Bhimayya, No.238, Vinobanagar, Bangalore -02",0.8
213,2016-17,11,"ಶ್ರೀ.ಫೈರೋಜ್ ಪಾಷ ಬಿನ್ ಅಬ್ದುಲ್ ಸಾಬ್, ನಂ.35, 5ನೇ ಕ್ರಾಸ್, ಬೈರಸಂದ್ರ, ಬೆಂಗಳೂರು","Mr. Fyroz Pasha Bin Abdul Saab, No.35, 5th Cross, Byrassandra, Bangalore",0.8
214,2016-17,12,"ಸೈಯದ್ ನಸೀರ್ ಅಹಮದ್ ಬಿನ್ ಸೈಯದ್ ಖಬೀರ್ ಅಹಮದ್, ನಂ.16, 7ನೇ ಅಡ್ಡರಸ್ತೆ, ಲಾಲ್ ಬಾಗ್, ಬೆಂಗಳೂರು-27","Syed Nasir Ahmed Bin Saeed Khabir Ahmad, No. 16, 7th Cross, Lal Bagh, Bangalore-27",0.8
215,2016-17,13,"ವಾರ್ಡ್ ನಂ.118, ಸುಧಾಮನಗರ ವಾರ್ಡಿನ ಅಪ್ಪಾಜಪ್ಪ ಗಾರ್ಡನ್ ನಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ನವೀಕರಣ ಕಾಮಗಾರಿ","Ward No.118, Public Toilet Renovation Work at Uppajappa Garden in Sudanamarga Ward",0.0
216,2016-17,14,ಬಸವನಗುಡಿ ಸರ್ಕಾರಿ ಹುಡುಗಿಯರ ಕಾಲೇಜು ಕಟ್ಟಡದಲ್ಲಿ ಶೌಚಾಲಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Toilet construction work at the Basavanagudi government girls' college building,2.5
217,2016-17,15,ಬಸವನಗುಡಿ ಸರ್ಕಾರಿ ಹುಡುಗಿಯರ ಕಾಲೇಜಿನಲ್ಲಿ ಕೊಠಡಿಯ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Construction of a room building at Basavanagudi Government Girl's College,2.5
218,2016-17,16,ತ್ರಿಚಕ್ರ ವಾಹನಗಳನ್ನು ಒದಗಿಸಲು ರೂ.5.20 ಲಕ್ಷಗಳನ್ನು ಹೆಚ್ಚಿಗೆ ನೀಡುವಂತೆ ಕೋರಿರುವ ಕಡತ,The file is requested to increase the Rs.5.20 lakhs to provide three-wheeler vehicles,
219,2016-17,17,"ವಾರ್ಡ್ ನಂ.142, ಸುಂಕೇನಹಳ್ಳಿ ವಾರ್ಡಿನಲ್ಲಿರುವ ಮಡಿವಾಳ ಮಾಚಿದೇವಸ್ಥಾನದ ವಿದ್ಯಾರ್ಥಿ ನಿಲಯದ ಮೊದಲನೇ ಮಹಡಿಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No. 142, 1st Floor Construction Workshop at Madiva Matheda, Sankenahalli Wardi",10.0
220,2016-17,18,ವಾರ್ಡ್ ನಂ.153 ಜಯನಗರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಕಿದ್ವಾಯಿ ಸ್ಮಾರಕ ಗಂಧಿ ಸಂಸ್ಥೆಯ ವಾಹನ ನಿಲುಗಡೆ ಸ್ಥಳದಲ್ಲಿ ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಮತ್ತು ಸ್ನಾನಗೃಹದ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No.153 Public Toilet and Bathroom Building Construction at Kidwai Memorial Gandhidi Vehicle Station at Jayanagar Ward,22.0
221,2016-17,19,"  ಶ್ರೀ.ಮುನಾಫ್ ಖಾನ್, ಕಲಾಸಿಪಾಳ್ಯ ಬೆಂಗಳೂರು","Mr. Munaf Khan, Kalasipalya Bangalore",0.85
222,2016-17,20,"   ಶ್ರೀ.ಶೇಖರ್ ಬಿನ್ ವೀರಸ್ವಾಮಿ, ನಂ.265, 4ನೇ ಕ್ರಾಸ್, ಕೆ.ಎಸ್.ಗಾರ್ಡನ್, ಬೆಂಗಳೂರು-560027","Sri.Shekhar bin Veeraswami, No.265, 4th Cross, KS Gordon, Bangalore -560027",0.85
223,2016-17,21,"ಶ್ರೀ.ಇರ್ಮಾನ್ ಷರೀಫ್ ಬಿನ್ ಖಾದರ್ ಷರೀಫ್ ನಂ.58, 6ನೇ ಅಡ್ಡರಸ್ತೆ, ಲಾಲ್‍ಬಾಗ್ ಕೋಟೆ ರಸ್ತೆ ಬೆಂಗಳೂರು-04"," Mr. Sherman bin Khader Sharif No.58, 6th Cross, Lalbagh Fort Road Bangalore-04",0.85
224,2016-17,22,"  ಶ್ರೀ.ಫೈರೋಜ್ ಬಿನ್ ಪ್ಯಾರೇಜಾನ್ ನಂ.54ಸಿ, ಬಡಾಮಕಾನ್, ಬೆಂಗಳೂರು-30","Mr. Fyroz Bin Parayazon No.54C, Badamakan, Bangalore-30",0.85
225,2016-17,23,"ಶ್ರೀ.ಮಣಿಕಂಠ ಬಿನ್ ಎ.ಆನಂದಕುಮಾರ್, ನಂ.36, ಕೋಟೆ. ಸಿ.ರಸ್ತೆ, ಬೆಂಗಳೂರು-02","Sri.Manikanth bin A. Anandkumar, No.36, fort. C. Road, Bangalore -02",0.85
226,2016-17,24,"ಶ್ರೀ.ಆರ್.ಕೃಷ್ಣಮೂರ್ತಿ ಬಿನ್ ರಂಗನಾಥ, ನಂ.115, ರಾಜಗೋಪಾಲ ಗಾರ್ಡನ್, ಬೆಂಗಳೂರು"," Shri R. Krishnamurthy bin Ranganath, No.115, Rajagopal Gordon, Bangalore",0.85
227,2016-17,25,"ಶ್ರೀ.ವಸೀಂ ಬಿನ್ ಸದಾಧರ್ ಪಾಷ, ನಂ.28, ನ್ಯೂ ಪೆತನಲ್ ಪೇಟೆ, 1ನೇ ಕ್ರಾಸ್, ಬೆಂಗಳೂರು","Shri.Vasim Bin Sadadar Pasha, No. 28, New Petal Downtown, 1st Cross, Bangalore",0.85
228,2016-17,26,"ಶ್ರೀ.ಬಲರಾಮ್ ಬಿನ್ ದೇವರಾಜ್, ನಂ.91, ಗವೀಪುರಂ ಗುಟ್ಟಹಳ್ಳಿ, ಬೆಂಗಳೂರು-19","Shri.Balaram Bin Devaraj, No.91, Gavipuram Guttaahalli, Bangalore -19",0.85
229,2016-17,27,"ಶ್ರೀ.ಅಮೀನ್ ಅಹಮದ್ ಬಿನ್ ಅಬ್ದುಲ್ ಖುದೂಸ್, ನಂ.40, 3ನೇ ಕ್ರಾಸ್, ಸುಧಾಮನಗರ, ಬೆಂಗಳೂರು-27"," Shri.Amin Ahmed Bin Abdul Khudouas, No. 40, 3rd Cross, Sudanamagar, Bangalore-277",0.85
230,2016-17,28,"ಶ್ರೀ.ಸುರೇಶ್ ತಿಲಕನಗರ, ಬಿ.ಟಿ.ಬಿ ಏರಿಯಾ, ಬೆಂಗಳೂರು","Mr. Suresh Tilaknagar, BTB Area, Bangalore",0.85
231,2016-17,29,"ಶ್ರೀ.ಶ್ರೀನಿವಾಸ್ ಬಿನ್ ವೀರಣ್ಣ ನಂ.111, ಜೆ.ಸಿ.ರಸ್ತೆ, ಬೆಂಗಳೂರು"," Mr. Srinivas bin Veerana No.111, JC Road, Bangalore",0.85
232,2016-17,30,ಚಿಕ್ಕಪೇಟೆ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ.119 ಕಬ್ಬನ್ ಪೇಟೆ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿರುವ ಹಜರತ್ ಹಮೀದ್ ಷಾ ಮತ್ತು ಹಜರತ್ ಮಹೀದ್ ಷಾ ಖದ್ರೀ ದರ್ಗಾದಲ್ಲಿ ಐ.ಟಿ.ಐ ವಿದ್ಯಾ ಸಂಸ್ಥೆಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,ITI Vidya Organization building work at Hazrat Hamid Shah and Hazrat Mahid Shah Khadri Dargah at Chikpet constituency ward No.119 Cubbon downtown,11.0
233,2016-17,31,ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ 9ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಪಾದಚಾರಿ ರಸ್ತೆಯನ್ನು ನಿರ್ಮಾಣ ಮಾಡುವ ಕಾಮಗಾರಿ,Ward No.145 The construction of a pedestrian road on 9th crossing of Hombagowda city,20.0
234,2016-17,32,ವಾರ್ಡ್ ನಂ.145 ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 3ನೇ ಅಡ್ಡರಸ್ತೆಯ ಚರಂಡಿ ನೈರ್ಮಲೀಕರಣ ಹಾಗೂ ಪಾದಚಾರಿ ರಸ್ತೆಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No. 145 Wilson Gordon 3rd Cross Drainage Sewage Sanitation and Pedestrian Road Construction,20.0
235,2016-17,33,ವಾರ್ಡ್ ನಂ.145 ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 4ನೇ ಅಡ್ಡರಸ್ತೆಯ ಚರಂಡಿ ನೈರ್ಮಲೀಕರಣ ಹಾಗೂ ಪಾದಚಾರಿ ರಸ್ತೆಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No. 145 Wilson Gordon 4th Cross Drainage Drainage and Pedestrian Road Construction,20.0
236,2016-17,34,ವಾರ್ಡ್ ನಂ.145 ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 5ನೇ ಅಡ್ಡರಸ್ತೆಯ ಚರಂಡಿ ನೈರ್ಮಲೀಕರಣ ಹಾಗೂ ಪಾದಚಾರಿ ರಸ್ತೆಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No. 145 Wilson Gordon 5th crossroads sewage sanitation and pedestrian road construction,20.0
237,2016-17,35,ವಾರ್ಡ್ ನಂ.145 ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 6ನೇ ಅಡ್ಡರಸ್ತೆಯ ಚರಂಡಿ ನೈರ್ಮಲೀಕರಣ ಹಾಗೂ ಪಾದಚಾರಿ ರಸ್ತೆಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No. 145 Wilson Gordon 6th Crossroads Sewage Sanitation and Pedestrian Road Construction,20.0
238,2016-17,36,ವಾರ್ಡ್ ನಂ.145 ವಿಲ್ಸನ್ ಗಾರ್ಡನ್ 7ನೇ ಅಡ್ಡರಸ್ತೆಯ ಚರಂಡಿ ನೈರ್ಮಲೀಕರಣ ಹಾಗೂ ಪಾದಚಾರಿ ರಸ್ತೆಗಳ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Ward No. 145 Wilson Gordon 7th Cross Drainage Drainage and Pavement Road Construction,20.0
239,2017-18,1,"   ಶ್ರೀ.ಪಿ.ನಂದಕುಮಾರ್ ಬಿನ್ ಎಸ್.ಪ್ರಶಾಂತ್   ನಂ.244, 12ನೇ ಮುಖ್ಯರಸ್ತೆ, ವಿಲ್ಸನ್ ಗಾರ್ಡನ್, ಬೆಂಗಳೂರು-30","Shri.P.Nandakumar Bin S. Prasanth No.244, 12th Main Road, Wilson Gordon, Bangalore-30",0.85
240,2017-18,2,"   ಶ್ರೀ.ಮಹಮದ್ ಜಕ್ರಿಯಾ ಬಿನ್ ಕೆ.ಹಂಜ, ನಂ.14, 5ನೇ ಕ್ರಾಸ್, ಸೋಮೇಶ್ವರ ನಗರ, ಜಯನಗರ 1ನೇ ಬ್ಲಾಕ್, ಬೆಂಗಳೂರು-11","Shri.Mahmad Zakri bin K. Hanja, No. 14, 5th Cross, Someshwar Nagar, Jayanagar 1st Block, Bangalore -11",0.85
241,2017-18,3,ವಾರ್ಡ್ ನಂ.142 ರ ಮಡಿವಾಳ ಮಾಚಿದೇವ ಸಂಘದ ಬಳಿ ಕೊಳವೆ ಬಾವಿಯನ್ನು ಕೊರೆದು ನೀರು ಸಂಪರ್ಕ ಕಲ್ಪಿಸುವ ಕಾಮಗಾರಿ,Work on building a water well near the Madiva Magdeva Sangha at Ward No. 142,7.5
242,2017-18,4,ವಾರ್ಡ್ ನಂ.145ರ ಲಕ್ಕಸಂದ್ರ ಬಡವರ ಸಂಘ ಪ್ರದೇಶದ ರಸ್ತೆಗಳಿಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಒದಗಿಸುವ ಕಾಮಗಾರಿ,Construction of cement concrete for roads in Lakkasandra Poor's Sangh Area Ward No. 145,13.5
243,2017-18,5,ವಾರ್ಡ್ ನಂ.143 ಪಾರ್ವತಿಪುರಂ ಅಶಕ್ತ ಪೋಷಕ ಸಭಾ ರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಒದಗಿಸುವ ಕಾಮಗಾರಿ,Ward No 143 Construction of Cement Concrete for Parvathipuram Disabled Parent Board Road,49.5
244,2017-18,6,ವಾರ್ಡ್ ನಂ.145ರ ನಾರಾಯಣಪುರ ಸ್ಲಂ ಮುಖ್ಯರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಒದಗಿಸುವ ಕಾಮಗಾರಿ,Construction of cement concrete for Narayanpur slum main road of Ward No. 145,49.5
245,2017-18,7,"ವಾರ್ಡ್ ನಂ.53 ಜಯನಗರ ವಾರ್ಡಿನಲ್ಲಿರುವ 1ನೇ ಹಂತ ಜಯನಗರ ಕನಕಪಾಳ್ಯ, 1ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಪಡಿತರ ಅಂಗನವಾಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Ward No.5 1st Stage in Jayanagar Wardi Jayanagar Kanakapalya, 1st Range Rectangular Anganwadi Construction Work",8.75
246,2017-18,8,ಬೆಂಗಳೂರು ನಗರ ವಾರ್ಡ್ ನಂ.145 ಹೊಂಬೇಗೌಡ ನಗರ ವಾರ್ಡಿನಲ್ಲಿರುವ ಲಕ್ಕಸಂದ್ರ 1ನೇ ಅಡ್ಡರಸ್ತೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ಅಳವಡಿಸಿ ಅಭಿವೃದ್ದಿ ಪಡಿಸುವ ಕಾಮಗಾರಿ,"Bangalore Urban Ward No.145 Laxasandra at Hombagowda Urban Ward, 1st Circle, Implementation of Cement Concrete",25.0
