Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
180,2016-17,6.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಶಿಕಾರಿಪಾಳ್ಯ ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ-2 ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bungalow-2 works in Bangalore South Assembly constituency, Anekal Taluk, Jigani Hobli, Shikaripalya village.",2.5
181,2016-17,7.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಬೇಗಿಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore South Assembly constituency, Anekal Taluk, Jigani Hobli, Bungalow works in Begihalli village.",2.5
182,2016-17,8.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ನೊಸೆನೂರು ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore South Assembly constituency, Anekal Taluk, Jigani Hobli, Nosenur village.",2.5
183,2016-17,9.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ರಾಜಾಪುರ ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore South Assembly Constituency, Anekal Taluk, Jigani Hobli, Rajapura Village.",2.5
184,2016-17,10.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ನಂಜಾಪುರ ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bungalow works in Bangalore South Assembly constituency, Anekal Taluk, Jigani Hobli, Nanjapur village.",2.5
185,2016-17,11.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ಬೆಟ್ಟದಾದನಪುರ ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore South Assembly constituency, Bangalore South Taluk, Beguru Hobli, Bundabannu Borewell work at Bettadanpura village.",2.5
186,2016-17,12.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ಮೈಲಸಂದ್ರ ದಿಣ್ಣೆ (ವಡ್ಡರಪಾಳ್ಯ) ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore South Assembly constituency, Bangalore South Taluk, Beguru Hobli, Mullasandra Dunne (Vaddarapalya) is a pond construction work.",2.5
187,2016-17,13.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ಮೈಲಸಂದ್ರ (ಬೊಡಿಗುಟ್ಟೆ ಬಂಡೆ) ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore South Assembly constituency, Bangalore South Taluk, Beguru Hobli, Mullasandra (Bodigutta Rock)",2.5
188,2016-17,14.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ದೊಡ್ಡತೋಗೂರು  ಗ್ರಾಮದಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore South Assembly constituency, Bangalore South Taluk, Beguru Hobli, Pondicherry workshops in the village of Balthuru.",2.5
189,2016-17,15.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಬೇಗೂರು ವಾರ್ಡ್-192 ವ್ಯಾಪ್ತಿಯ ವಿಶ್ವಪ್ರಿಯ ಬಡಾವಣೆ 1ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Tunneling works on the 1st mainstream of the Bangalore-Bangalore Metropolitan Area, Beguru Ward-192, a World Heritage Site.",2.5
190,2016-17,16.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಬೇಗೂರು ವಾರ್ಡ್-192 ವ್ಯಾಪ್ತಿಯ ವಿಶ್ವಪ್ರಿಯ ಬಡಾವಣೆ 2ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Tunneling works on the 2nd mainstream of the world wide layout of the Bangalore Metropolitan Corporation, Beguru Ward-192.",2.5
191,2016-17,17.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಬೇಗೂರು ವಾರ್ಡ್-184 ವ್ಯಾಪ್ತಿಯ ಉತ್ತರಹಳ್ಳಿ 6ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ (ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಹಿಂಭಾಗ) ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","The Great Bangalore Metropolitan Panchayat, the tunnel drilling work at the 6th Main Street (back of the Anjaneyaswamy temple) in Uttarahalli on Beguru Ward-184.",2.5
192,2016-17,18.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಬೇಗೂರು ವಾರ್ಡ್-184 ವ್ಯಾಪ್ತಿಯ ಉತ್ತರಹಳ್ಳಿ 6ನೇ ಮುಖ್ಯರಸ್ತೆಯಲ್ಲಿ (ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಹಿಂಭಾಗ) ಕೊರೆದಿರುವ ಕೊಳವೆಬಾವಿಗೆ ಪಂಪು ಮತ್ತು ಮೋಟಾರ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Construction of pump and motor for the huge Bangalore Metropolitan Panchayat, Beguru Ward-184 on the 6th main hall of Uttarahalli (behind the Anjaneyaswamy temple).",3.5
193,2016-17,19.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಬೇಗೂರು ವಾರ್ಡ್-184 ವ್ಯಾಪ್ತಿಯ ಕೃಷ್ಣಯ್ಯ ಬಡಾವಣೆಯಲ್ಲ್ಲಿ (ಉತ್ತರಹಳ್ಳಿ ಕೆಇಬಿ ಕಛೇರಿ ಹಿಂಭಾಗ) ಕೊಳವೆಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","The Great Bangalore Metropolitan Panchayat, the bungalow work on Krishnayya Badavana Nil (behind the Uttarahalli KEB office) at Beguru Ward-184.",2.5
194,2016-17,20.0,"ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಬೇಗೂರು ವಾರ್ಡ್-184 ವ್ಯಾಪ್ತಿಯ ಕೃಷ್ಣಯ್ಯ ಬಡಾವಣೆಯಲ್ಲ್ಲಿ (ಉತ್ತರಹಳ್ಳಿ ಕೆಇಬಿ ಕಛೇರಿ ಹಿಂಭಾಗ) ಕೊರೆದಿರುವ ಕೊಳವೆಬಾವಿಗೆ ಪಂಪು ಮತ್ತು ಮೋಟಾರ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Construction of pump and motor for the huge Bangalore Metropolitan Panchayat, Beguru Ward-184 at Krishnayya Layout (behind the Uttarahalli KEB office).",3.5
195,2016-17,21.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಕಲ್ಲುಬಾಳು ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯ ಕೃಷ್ಣದೊಡ್ಡಿ ಗ್ರಾಮದ ಹಾಲು ಉತ್ಪಾದಕರ ಸಂಘ ನಿಯಮಿತ ಇದರ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The construction work of the Bangalore South Assembly constituency, Anekal Taluk, Jigani Hobli, Krishnanodi Gram Milk Producers' Association of Kallaballu Gram Panchayat.",2.0
196,2016-17,22.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ದೊಡ್ಡತೋಗೂರು ಗ್ರಾಮದ ಸಾಯಿಪ್ರಿಯ ಅಪಾರ್ಟ್‍ಮೆಂಟ್‍ನಿಂದ ದುರ್ಗಾ ಬೇಕರಿ ವರೆಗಿನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Road development works up to Durga Bakery from Bangalore South Taluk, Beguru Hobli, Saipriya Apartment of Balthoguru Village.",5.0
197,2016-17,23.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ದೊಡ್ಡತೋಗೂರು ಗ್ರಾಮದ ಮಾರಪ್ಪ ರೋಸ್‍ಗಾರ್ಡ್‍ನ್‍ನಿಂದ ಪ್ರೈಂ ಸಿಟಿ ಅಪಾರ್ಟ್‍ಮೆಂಟ್‍ವರೆಗಿನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Begur Hobli, Road Development Work from Marappa Rosgarden to Prime City Apartment in Balthuru village.",5.0
198,2016-17,24.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ದೊಡ್ಡತೋಗೂರು ಗ್ರಾಮದ ಎಸ್.ಆರ್.ಕೆ ಅಪಾರ್ಟ್‍ಮೆಂಟ್ ನಿಂದ ರಾಜಾ ಕಾಲುವೆ ವರೆಗಿನ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Road Development Complex from Bangalore South Taluk, Beguru Hobli, SRK Apartment from Balthoguru Village to Raja Canewe.",5.0
199,2016-17,25.0,ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ ಕೋಣನಕುಂಟೆ ವಾರ್ಡ್-195ರ ವಿವಿಧ ಪ್ರಮುಖ ಹಾಗೂ ಸೂಕ್ಷ್ಮ ಪ್ರದೇಶಗಳಲ್ಲಿ ಸಿ.ಸಿ. ಟಿವಿ ಕ್ಯಾಮೆರಾ ವ್ಯವಸ್ಥೆಯನ್ನು ಅಳವಡಿಸುವುದು.,"CCB has been established in various major and suburban areas of the Great Bangalore Metropolitan Corporation, Konanakunte Ward - 195. Adapting a TV camera system.",10.0
200,2016-17,26.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಗೆ ಒಳಪಡುವ ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಉತ್ತರಹಳ್ಳಿ ವಾರ್ಡ್-184 ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಉತ್ತರಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆಗೆ ಕಾಂಪೌಂಡ್ ಗೋಡೆಯ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bangalore Bangalore South Municipal Corporation, a compound wall construction work for Uttarahalli Government High School in Uttaraahalli Ward-184.",2.5
201,2016-17,27.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಗೆ ಒಳಪಡುವ ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ, ಉತ್ತರಹಳ್ಳಿ ವಾರ್ಡ್-184 ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಉತ್ತರಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆಯಲ್ಲಿ ಸೈಕಲ್ ಸ್ಟ್ಯಾಂಡ್ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The Bangalore Metropolitan Panchayat, Bangalore South Assembly constituency, is a cycle stand construction work at Uttarahalli Government High School in Uttaraahalli Ward-184.",1.5
202,2016-17,28.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಗೆ ಒಳಪಡುವ ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ದೊಡ್ಡತೋಗೂರು ಗ್ರಾಮ ಪಂಚಾಯ್ತಿ ವ್ಯಾಪ್ತಿಯ ಹೊಮ್ಮದೇವನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಡಾ||  ಬಿ.ಆರ್. ಅಂಬೇಡ್ಕರ್  ಸಮುದಾಯ ಭವನವನ್ನು ನಿರ್ಮಿಸಲು ಕಾಮಗಾರಿ.","Bangalore South Assembly constituency Bangalore South Taluk, Beguru Hobli, Bolluru Gram Panchayat Range at Hommadevanahalli village Dr. Br. Work to build Ambedkar Community Hall.",5.0
203,2016-17,29.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ಕೋನಪ್ಪನ ಅಗ್ರಹಾರ 8ನೇ ವಾರ್ಡಿನಲ್ಲಿ ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of sewage works in Bangalore South Taluk, Beguru Hobli, Konappana Agrahara 8th Ward.",5.0
204,2016-17,30.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ಕೋನಪ್ಪನ ಅಗ್ರಹಾರ 8ನೇ ವಾರ್ಡಿನಲ್ಲಿ ಚರಂಡಿ ನಿರ್ಮಿಸಿ ಡೆಕ್ ಸ್ಲಾಬ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Beguru Hobli, Konakappa Agrahara 8th Ward to construct sewage and deck slab work.",3.0
205,2016-17,31.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿP,É ಬೇಗೂರು ವಾರ್ಡ್-192 ವ್ಯಾಪ್ತಿಯ ದೊಡ್ಡಕಮ್ಮನಹಳ್ಳಿ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ ಭಾಗ-1","Bangalore South Assembly constituency is the largest Bangalore Metropolitan Poly P, E Beguru Ward-192, Periyammanahalli Government Primary School Building Work Part 1",4.99
206,2016-17,32.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಕ್ಯಾಲಸನಹಳ್ಳಿ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಶಾಲೆಯಿಂದ ನಂಜಪ್ಪನ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಹಾಗೂ ಸಿ.ಸಿ.ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of cement concrete road and CC Churandi construction from Bangalore Urban District, Anekal Taluk, Jigani Hobli, Government School of Kalasanahalli Village to Nanjappa's House.",5.0
207,2016-17,33.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಕ್ಯಾಲಸನಹಳ್ಳಿ ಗ್ರಾಮದ ಗೋವಿಂದಪ್ಪ ಮನೆಯಿಂದ ನಾಗಮ್ಮ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಹಾಗೂ ಸಿ.ಸಿ.ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of cement concrete road and cc churandy construction from Bangalore Urban District, Anekal Taluk, Jigani Hobli, Govindappa House, Nagamma House in Kalasanahalli Village.",5.0
208,2016-17,34.0,"ಶ್ರೀ ಹರೀಶ್‍ರಾವ್ ಕೋಂ ಮನೋಜಿ ರಾವ್, ವಡ್ಡರಹಳ್ಳಿ, ಹಾರಗದ್ದೆ ಅಂಚೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು.","Mr. Harishrao Kom Manji Rao, Vaddarahalli, Haragadde Post, Anekal taluk.",0.54
209,2016-17,35.0,"ಲಕ್ಷ್ಮಯ್ಯ ಬಿನ್ ಅಣ್ಣಯ್ಯಪ್ಪ, ಬೇಗಿಹಳ್ಳಿ, ಜಿಗಣಿ ಹೋಬಳಿ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು.","Lakshmaya Bin Annayyappa, Begihalli, Jigani Hobli, Anekal taluk.",0.54
210,2016-17,36.0,"ತಿಮ್ಮರಾಜು ಬಿನ್ ನಾರಾಯಣಪ್ಪ, ಮಹಾಂತಲಿಂಗಾಪುರ, ಜಿಗಣಿ ಹೋಬಳಿ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು.","Thimaraju bin Narayanappa, Mahantalangapura, Jigani Hobli, Anekal taluk.",0.54
211,2016-17,37.0,"ಪಿ.ಸುಜಾತ ಕೋಂ ಟಿ.ವಿ ನಾಗಾರಾಜು, #73, ಕನಕಪುರ ಮುಖ್ಯರಸ್ತೆ, ವಲ್ಲಭನಗರ 4ನೇ ಕ್ರಾಸ್, ಕೋಣಕುಂಟೆ ಕ್ರಾಸ್, ಬೆಂಗಳೂರು-62.","P. Sujatha Kom TV Nagaraju, # 73, Kanakapura Main Road, Vallabhnagar 4th Cross, Konakunte Cross, Bangalore -62.",0.54
212,2016-17,38.0,"ದೇವರಾಜ್.ಕೆ ಬಿನ್ ಕುಮಾರ್, ನಂ:53, ಕಾಶಿನಗರ, ಯಲಚೇನಹಳ್ಳಿ ಬೆಂಗಳೂರು.","Devaraj KK Bin Kumar, No. 53, Kashinagar, Yalchenkalli Bangalore.",0.54
213,2016-17,39.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಕ್ಯಾಲಸನಹಳ್ಳಿ ಗ್ರಾಮದ ಪಾಪಣ್ಣನವರ ಮನೆಯಿಂದ ಚಿಕ್ಕವೀರಯ್ಯನ ಮನೆಯವರೆಗೆ ಸಿಮೆಂಟ್ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ಹಾಗೂ ಸಿ.ಸಿ.ಚರಂಡಿ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Construction of cement concrete road and cc churandy construction from Bangalore Urban District, Anekal taluk, Jigani Hobli, Kalasanahalli village to Papakanna's house to Chackivayya's house.",5.0
214,2016-17,40.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೆಂಗಳೂರು ನಗರದ ವಾರ್ಡ್ ನಂ.192 ದೊಡ್ಡಕಮ್ಮನಹಳ್ಳಿ ಗ್ರಾಮದ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಕಟ್ಟಡದ ನಿರ್ಮಾಣದ ಮುಂದುವರೆದ ಕಾಮಗಾರಿ.","Bangalore South Taluk, Bangalore Urban Ward 192 The construction of the Government Primary School Building in Valmannanahalli Village is progressing.",10.0
215,2016-17,41.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಬನ್ನೇರುಘಟ್ಟ ಗ್ರಾಮದ ಚಂಪಕಧಾಮ ಬಡಾವಣೆಯಲ್ಲಿ ರಸ್ತೆ ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ.","Bangalore Urban District, Anekal Taluk, Jigani Hobli, Road Docking Work at Chamkakadama Layout, Bannerghatta Village.",5.0
216,2016-17,42.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಬನ್ನೇರುಘಟ್ಟ ಗ್ರಾಮದ ರಂಗನಾಥ ಬಡಾವಣೆಯಲ್ಲಿ ರಸ್ತೆ ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ..","Bangalore Urban District, Anekal Taluk, Jigani Hobli, Road Docking Work at Rangnath Layout in Bannerghatta Village.",8.0
217,2016-17,43.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಬನ್ನೇರುಘಟ್ಟ ವೃತ್ತದಿಂದ ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನದವರೆಗೆ ರಸ್ತೆ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ.","Road development work from Bangalore Urban District, Anekal Taluk, Jigani Hobli, Bannerghatta Circle to National Park.",15.0
218,2016-17,44.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಬನ್ನೇರುಘಟ್ಟ ಮುಖ್ಯ ರಸ್ತೆಯಿಂದ ಮಂಟಪ ಗ್ರಾಮದ ವರೆಗೆ ಡಾಂಬರೀಕರಣ ಕಾಮಗಾರಿ.","Bangalore Urban District, Anekal Taluk, Jigani Hobli, Bannerghatta Main Road to Mandappa Village.",20.0
219,2017-18,2.0,Construction of Additional Class Rooms in 1st and 2nd Floor of Government High School at Uttarahalli in BBMP Ward No.184 (Balance Work).,Construction of Additional Class Rooms in 1st and 2nd Floor of Government High School at Uttarahalli in BBMP Ward No.184 (Balance Work).,12.0
220,2017-18,3.0,"ಬೆಂಗಳೂರು ನಗರ ಜಿಲ್ಲೆ, ಆನೇಕಲ್ ತಾಲ್ಲೂಕು, ಜಿಗಣಿ ಹೋಬಳಿ, ಬ್ಯಾಟರಾಯನದೊಡ್ಡಿ ಗ್ರಾಮದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಸಂಸ್ಕರಣಾ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Bangalore Urban District, Anekal Taluk, Jigani Hobli, Battarayannodi Gram Panchayat Water Treatment Unit Construction Work",9.0
221,2017-18,4.0,ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ ಬೇಗೂರು ವಾರ್ಡ್-192ಕ್ಕೆ ಒಳಪಡುವ ಬೇಗೂರು ಸರ್ಕಾರಿ ಶಾಲೆಯ ಆಟದ ಮೈದಾನದ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ,Government school playground development work to be undertaken at the Big Bangalore Metropolitan Corporation's Beguru Ward-192,25.0
222,2017-18,5.0,ಬೃಹತ್ ಬೆಂಗಳೂರು ಮಹಾನಗರ ಪಾಲಿಕೆ ಬೇಗೂರು ವಾರ್ಡ್-192ಕ್ಕೆ ಒಳಪಡುವ ಅಕ್ಷಯನಗರ ಪೂರ್ವ ಬಿಡಿಎ ಬಡಾವಣೆಯಲ್ಲಿರುವ ಬಿಡಿಎ ಉದ್ಯಾನವನದಲ್ಲಿ ಆಟೋಪಕರಣಗಳನ್ನು (Outdoor Play Equipments) ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ. ,"Work on installing Outdoor Play Equipments at the BDA Park in Akshayangara East BDA Layout, under the huge Bangalore Metropolitan Corporation's Beguru Ward-192.",1.5
223,2017-18,6.0,"ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ತಾಲ್ಲೂಕು, ಬೇಗೂರು ಹೋಬಳಿ, ದೊಡ್ಡತೋಗೂರು ಗ್ರಾಮ ಪಂಚಾಯತಿ ವ್ಯಾಪ್ತಿಯ ಹೊಮ್ಮದೇವನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಡಾ||ಬಿ.ಆರ್.ಅಂಬೇಡ್ಕರ್ ಸಮುದಾಯ ಭವನದ ಕಟ್ಟಡದ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. ","Construction of the building of Dr. BR Ambedkar Community Hall at Hommadevanahalli village of Beguru Hobli, Beguru Hobli, Bangalore South Panchayat Range.",5.0
