Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
165,2015-16,17.0,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-3,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-3,2.50
166,2015-16,18.0,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-4,Improvement to Gazebbo and Granite Benches at Srikrishna Kanaka park (Thimmenahalli park) stage-4,2.50
167,2015-16,19.0,"Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-1","Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-1",2.50
168,2015-16,20.0,"Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-2","Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-2",2.50
169,2015-16,21.0,"Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-3","Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-3",2.50
170,2015-16,22.0,"Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-4","Construction of Yoga hall and Granite Benches at GKW layout park in W.N.126, Maruthimandira Stage-4",2.50
171,2015-16,23.0,"ಬೆಂ.ನ, ಗೋವಿಂದರಾಜನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಡಾ. ಬಿ.ಆರ್.ಅಂಬೇಡ್ಕರ್ ಕ್ರೀಡಾಂಗಣದ ಕೊಳವೆಬಾವಿ ಕೊರೆಯಲು ಹಾಗೂ ಸಾರ್ವಜನಿಕ ಮಾದರಿ ಶೌಚಾಲಯದ ದುರಸ್ತಿಗಾಗಿ","Belgaum, Dr. Govindarajanagar Assembly Constituency Dr. For the repair of PR Ambedkar Stadium and for public repair toilet repair",2.50
172,2015-16,24.0,ಕೊಳವೆಬಾವಿಗೆ ವಿದ್ಯುತ್ ಮತ್ತು ಟ್ಯಾಂಕ್ ಅಳವಡಿಸಲು,Implement electrical and tanks to the pond,2.50
173,2015-16,25.0,ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಅಭಿವೃದ್ಧಿ 1ನೇ ಹಂತ,Public Toilet Development 1st Phase,2.50
174,2015-16,26.0,ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಅಭಿವೃದ್ಧಿ 2ನೇ ಹಂತ,The 2nd stage of public toilet development,2.50
175,2015-16,27.0,ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಅಭಿವೃದ್ಧಿ 3ನೇ ಹಂತ,Public Toilet Development 3rd Stage,2.50
176,2015-16,28.0,ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಅಭಿವೃದ್ಧಿ 4ನೇ ಹಂತ,4th stage of public toilet development,2.50
177,2015-16,29.0,ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಅಭಿವೃದ್ಧಿ 5ನೇ ಹಂತ,5th stage of public toilet development,2.50
178,2015-16,30.0,ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಅಭಿವೃದ್ಧಿ 6ನೇ ಹಂತ,6th stage of public toilet development,2.50
179,2015-16,31.0,ಸಾರ್ವಜನಿಕ ಶೌಚಾಲಯ ಅಭಿವೃದ್ಧಿ 7ನೇ ಹಂತ,7th stage of public toilet development,2.50
180,2015-16,32.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-1","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-1",2.50
181,2015-16,33.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-2","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-2",2.50
182,2015-16,34.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-3","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-3",2.50
183,2015-16,35.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-4","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-4",2.50
184,2015-16,36.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-5","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-5",2.50
185,2015-16,37.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-6","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-6",2.50
186,2015-16,38.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-7","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-7",2.50
187,2015-16,39.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-8","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-8",2.50
188,2015-16,40.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-9","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-9",2.50
189,2015-16,41.0,"Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-10","Construction of platform & Granite benchesf and karb stone at Ambedkar Stadium in W.N.106, Stage-10",2.50
190,2015-16,42.0,"ನಿಜಾಮುದ್ದೀನ್ ಬಿನ್ ಶಚಿಷುದ್ದೀನ್, ಗಂಗೊಂಡನಹಳ್ಳಿ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಒದಗಿಸುವ ಬಗ್ಗೆ.","Nizamuddin bin Shachushuddin, Gangondanahalli, bm. About Triplicane Vehicles.",0.76
191,2015-16,43.0,"ತೇಹಜಾನ್ ಪಾಷ ಬಿನ್ ಅಬ್ದುಲ್, ಗಂಗೊಂಡನಹಳ್ಳಿ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಒದಗಿಸುವ ಬಗ್ಗೆ.","Tehajan Pasha Bin Abdul, Gangondanahalli, b. About Triplicane Vehicles.",0.76
192,2015-16,44.0,"ರಿಯಾಜ್ ಬಿನ್ ನವಾಬ್ ಜಾನ್ ಗಂಗೊಂಡನಹಳ್ಳಿ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಒದಗಿಸುವ ಬಗ್ಗೆ.","Riyaz bin Nawab John Gangondanahalli, bm. About Triplicane Vehicles.",0.76
193,2015-16,45.0,"ಉಬೇದ್ ಬಿನ್ ಅಮೀಜಾನ್ ಗಂಗೊಂಡನಹಳ್ಳಿ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಒದಗಿಸುವ ಬಗ್ಗೆ.","Ubed bin Amijan Gangondanahalli, b. About Triplicane Vehicles.",0.76
194,2015-16,46.0,"ಅಸ್ಲಾಂ ಖಾನ್ ಬಿನ್ ಅಹಮ್ಮದ್ ಬೇಗ್, ಗಂಗೊಂಡನಹಳ್ಳಿ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಒದಗಿಸುವ ಬಗ್ಗೆ.","Aslam Khan bin Ahmad Beg, Gangondanahalli, bm. About Triplicane Vehicles.",0.76
195,2015-16,47.0,"ಜೆ.ಎಂ.ಲP್ಪ್ಷ್ಮಣ್‍ನಾಯಕ್ ಬಿನ್ ನಾಗೇಂದ್ರ ನಾಯಕ್, ನಂ.1399, ಕಾರ್ಪೋರೇಷನ್ ಕಾಲೋನಿ, ಗೋವಿಂದರಾಜನಗರ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","J.M.L.P.Phmmannayak Bin Nagendra Nayak, No. 1399, Corporation Colony, Govindarajanagar, b. For them to buy a tricycle vehicle",0.77
196,2015-16,48.0,"ಪಿ.ನಂಜಚಾರಿ ಬಿನ್ ಪುಟ್ಟಚಾರ, ನಂ.23, 21ನೇ ಮುಖ್ಯರಸ್ತೆ, 18ನೇ ಅಡ್ಡರಸ್ತೆ, ಮಾರುತಿ ಮಂದಿರ ಹಿಂಭಾಗ, ವಿಜಯನಗರ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","P. Nanjachari bin Folklore, No. 23, 21st Main Road, 18th Cross Road, Maruti Mandir, Vijayanagara, b. For a three-wheel drive vehicle.",0.76
197,2015-16,49.0,"ಎನ್.ಗೋವಿಂದರಾಜು, ನಂ.651, ರಂಗನಾಥಪುರ, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ಕಾಮಾಕ್ಷಿಪಾಳ್ಯ, ಬೆಂ. ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","N. Govindaraju, No.651, Ranganathapura, 2nd Main Road, KamakshiPalya, b. For a three-wheel drive vehicle.",0.70
198,2015-16,50.0,"ಶಬಿರ್ ಬಿನ್ ಹುಸೇನ್ ಸಾಬ್, ನಂ.162, ಕನಕ ನಗರ, ಮಾರೇನಹಳ್ಳಿ, ಬೆಂ. ಇವರಿಗೆ ಕೃತಕ ಕಾಲನ್ನು ಅಳವಡಿಸಲು.","Shabir bin Hussein Saab, No.162, Kanaka Nagar, Marenahalli, b. To apply a synthetic leg to them.",2.00
199,2015-16,51.0,"ಬೆಂಗಳೂರು ನಗರ, ವಾ.ನಂ.126, ಮಾರುತಿ ಮಂದಿರ, ಪ್ರಿಯದರ್ಶಿನಿ ಲೇಔಟ್, ಕನಕ ಸ್ಕೂಲ್ ಹಿಂಭಾಗ 6ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆ ಬಾವಿ ಕೊರೆಯುವ ಕಾಮಗಾರಿ.","Bangalore City, Va. 126, Maruti Mandir, Priyadarshini Layout, 6th Strike Back to Kanaka School.",2.50
200,2015-16,52.0,"ಬೆಂಗಳೂರು ನಗರ, ವಾ.ನಂ.126, ಮಾರುತಿ ಮಂದಿರ, ಪ್ರಿಯದರ್ಶಿನಿ ಲೇಔಟ್, ಕನಕ ಸ್ಕೂಲ್ ಹಿಂಭಾಗ 6ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಕೊಳವೆ ಬಾವಿಗೆ ಪಂಪು ಮೋಟಾರ್, ಪೈ¥ಲೈನ್ ಮತ್ತು ವಿದ್ಯುತೀಕರಣ ಕಾಮಗಾರಿ.","Bangalore City, Va. 126, Maruti Mandir, Priyadarshini Layout, Pump Motor, Pipe Line and Electrification work on the 6th crossing of Kanaka School.",2.50
201,2015-16,53.0,"ಮೂಡಲಪಾಳ್ಯ ಟೆಂಟ್ ರಸ್ತೆಯು ಮಾದರಿ ರಸ್ತೆಯಾಗಿದ್ದು, ಇಲ್ಲಿ ಸೋಲಾರ್ ಲೈಟ್ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ.","The Moodalapalya Tent Road is a sample road, where solar lights are installed.",6.70
202,2015-16,54.0,"ಕೆ.ಸುಜಾತ ಬಿನ್ ಕೃಷ್ಣಮೂರ್ತಿ, ನಂ.25, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ, ಬೆಂ.ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","K. Sujatha Bin Krishnamurthy, No. 25, 3rd Cross, Agrahara Dasarahalli, BMTC for a three-wheeler purchase.",0.79
203,2015-16,55.0,"ಬೆಂ.ನ, ವಾರ್ಡ್ ನಂ.103, ಮಹದೇಶ್ವರ ದೇವಸ್ಥಾನದ ರಸ್ತೆಯಿಂದ ಕಾವೇರಿಪುರ 1ನೇ ಎ ಮಖ್ಯರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಹಂತ-1)","Concrete road construction work from BM, Ward No.103, Mahadeswara Temple Road to Kaveri 1st Century A. (Step-1)",2.50
204,2015-16,56.0,"ಬೆಂ.ನ, ವಾರ್ಡ್ ನಂ.103, ಮಹದೇಶ್ವರ ದೇವಸ್ಥಾನದ ರಸ್ತೆಯಿಂದ ಕಾವೇರಿಪುರ 1ನೇ ಎ ಮಖ್ಯರಸ್ತೆಯವರೆಗೆ ಕಾಂಕ್ರೀಟ್ ರಸ್ತೆ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ. (ಹಂತ-2)","Concrete road construction work from BM, Ward No.103, Mahadeswara Temple Road to Kaveri 1st Century A. (Stage -2)",2.50
205,2015-16,57.0,"ಜಿ.ಹೆಚ್.ತುಳಸೀಧರ, ನಂ.4, ಜೆ.ಬ್ಲಾಕ್, 12ಬಿ, ಮುಖ್ಯರಸ್ತೆ, ರಾಜಾಜಿನಗರ, ಬೆಂಗಳೂರು-10 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","GHT Tulsidar, No.4, J.Black, 12B, Main Road, Rajajinagar, Bangalore -10 for Triplicate Vehicle Purchase",0.89
206,2015-16,58.0,"Construction rain water harvest, Granite Benches & other development works (Stage-1)","Construction rain water harvest, Granite Benches & other development works (Stage-1)",2.50
207,2015-16,59.0,"Construction rain water harvest, Granite Benches & other development works (Stage-1)","Construction rain water harvest, Granite Benches & other development works (Stage-1)",2.50
208,2015-16,60.0,"Construction rain water harvest, Granite Benches & other development works (Stage-1)","Construction rain water harvest, Granite Benches & other development works (Stage-1)",1.00
209,2015-16,61.0,"ವÁರ್ಡ್ ನಂ.105, ಎಂ.ಸಿ ಬಡಾವಣೆ, ನವೀನ್ ಉದ್ಯಾವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಲಕರಣೆಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-1)","Establishment of Children's Playing Equipment at Naveen Park (Step -1), Ward No.105, MC Layout,",2.50
210,2015-16,62.0,"ವÁರ್ಡ್ ನಂ.105, ಎಂ.ಸಿ ಬಡಾವಣೆ, ನವೀನ್ ಉದ್ಯಾವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಲಕರಣೆಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-2)","Admission to Children's Playing Equipment (Phase-II) at VAIR No.105, MC Layout, Navin Park",2.50
211,2015-16,63.0,"ವÁರ್ಡ್ ನಂ.105, ಎಂ.ಸಿ ಬಡಾವಣೆ, ನವೀನ್ ಉದ್ಯಾವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಲಕರಣೆಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-3)","Admission to Children's Playing Equipment at Naveen Park (Step-3), Varde No.105, MC Layout,",2.50
212,2015-16,64.0,"ವÁರ್ಡ್ ನಂ.105, ಎಂ.ಸಿ ಬಡಾವಣೆ, ನವೀನ್ ಉದ್ಯಾವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಲಕರಣೆಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-4)","Admission to Children's Playing Equipment at Naveen Park (Step-4), Ward No.105, MC Layout,",2.50
213,2015-16,64.0,"ವÁರ್ಡ್ ನಂ.105, ಎಂ.ಸಿ ಬಡಾವಣೆ, ನವೀನ್ ಉದ್ಯಾವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಲಕರಣೆಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-5)","Establishment of Children's Playing Equipment at VAIR No.105, MC Layout, Navin Park (Step-5)",2.00
214,2015-16,66.0,"ವÁರ್ಡ್ ನಂ.105, ಎಂ.ಸಿ ಬಡಾವಣೆ, ನವೀನ್ ಉದ್ಯಾವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಲಕರಣೆಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-6)","Establishment of Children's Playing Equipment at VAIR No.105, MC Layout, Navin Park (Step-6)",2.00
215,2015-16,67.0,"Construction of Yoga Hall at ward no.125, Sri Prasanna Ganapathi Temple near Amarjyothinagar (Stage-1)","Construction of Yoga Hall at ward no.125, Sri Prasanna Ganapathi Temple near Amarjyothinagar (Stage-1)",2.50
216,2015-16,68.0,"Construction of Yoga Hall at ward no.125, Sri Prasanna Ganapathi Temple near Amarjyothinagar (Stage-2)","Construction of Yoga Hall at ward no.125, Sri Prasanna Ganapathi Temple near Amarjyothinagar (Stage-2)",2.50
217,2015-16,69.0,"Construction of Yoga Hall at ward no.125, Sri Prasanna Ganapathi Temple near Amarjyothinagar (Stage-3)","Construction of Yoga Hall at ward no.125, Sri Prasanna Ganapathi Temple near Amarjyothinagar (Stage-3)",2.50
218,2015-16,70.0,"Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-1)","Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-1)",2.50
219,2015-16,71.0,"Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-2)","Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-2)",2.50
220,2015-16,72.0,"Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-3)","Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-3)",2.50
221,2015-16,73.0,"Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-4)","Construction of Yoga Hall & Other  development works at ward No.104, Kanakakrishna Park (Stage-4)",2.50
222,2015-16,74.0,"ಗೋವಿಂದರಾಜು ಎನ್ ಬಿನ್ ನಂಜಪ್ಪ, ನಂ.21, 2ನೇ ಅಡ್ಡರಸ್ತೆ, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ಮೂಡಲಪಾಳ್ಯ, ಬೆಂಗಳೂರು-72 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Govindaraju N bin Nanjappa, No. 21, 2nd Cross, 2nd Main Road, Moodalapalya, Bangalore -72 for Triplicate Vehicle Purchase",0.73
223,2015-16,75.0,"ಶ್ರೀ ಶಿವಶಂಕರ್ ಸಿ.ಆರ್ ಬಿನ್ ರಾಜಣ್ಣ, ನಂ.12, 4ನೇ ಮುಖ್ಯರಸ್ತೆ, 1ನೇ 'ಡಿ' ಅಡ್ಡರಸ್ತೆ, ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ,, ಬೆಂಗಳೂರು-79 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Mr. Shivashankar CR Bin Rajanna, No. 12, 4th Main Road, 1st D 'crossroads, Agrahara Dasarahalli, Bangalore -79 for three-wheeler vehicle purchase",0.76
224,2015-16,76.0,"ಶ್ರೀ ಮಿಥುನ್‍ಗೌಡ ಬಿನ್ ಬೋರಯ್ಯ, ನಂ.14-4, ಪೋಲೀಸ್ ಕ್ವಾರ್ಟಸ್, ಪೋಲೀಸ್ ಕಾಲೋನಿ, ಮಾಗಡಿ ರಸ್ತೆ, ಬೆಂಗಳೂರು ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Mr Mithung Gowda Bin Boraiah, No. 14-4, Police Quartus, Police Colony, Magadi Road, Bangalore for Triplicate Vehicle Purchase",0.79
225,2015-16,77.0,"ಶ್ರೀ ಜಿ.ಎಸ್.ರಘು ಬಿನ್ ನಾರಾಯಣಪ್ಪ, ನಂ.201, 7ನೇ ಅಡ್ಡರಸ್ತೆ, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ಪಂಚಶೀಲನಗರ, ಮೂಡಲಪಾಳ್ಯ, ಬೆಂಗಳೂರು ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Mr. GS Raghu bin Narayanaappa, No.2, 7th Cross, 2nd Main Road, Panchsheesh, Moodalapalya, Bangalore for Triplicate Vehicle Purchase",0.73
226,2015-16,78.0,"ಶ್ರೀಮತಿ ಜಯಮ್ಮ  ಕೋಂ ಎನ್.ರಾಜು,  ನಂ.21, ಮಹದೇರ್ಶವರ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ರಂಗನಾಥಪುರ, ಮಾಗಡಿ ರಸ್ತೆ, ಕಾಮಾಕ್ಷಿಪಾಳ್ಯ, ಬೆಂಗಳೂರು-79 ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Shri Jayamma Kom N Raju, No. 21, for Triplicate Vehicle Purchase to Mahadeeshwar Temple at Ranganathapura, Magadi Road, KamakshiPalya, Bangalore -79",0.78
227,2015-16,79.0,"ಶ್ರೀಮತಿ ಗೀತಾ ಕೋಂ ಸಂತೋಷ್, ನಂ.21, 7ನೇ ಅಡ್ಡರಸ್ತೆ, 2ನೇ ಮುಖ್ಯರಸ್ತೆ, ಪಂಚಶೀಲನಗರ, ಮೂಡಲಪಾಳ್ಯ, ಬೆಂಗಳೂರು-72 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Mrs. Geeta Kom Santosh, No. 21, 7th Cross, 2nd Main Road, Panchsheesh, Moodalapalya, Bangalore -72 to buy a three-wheeler",0.77
228,2015-16,80.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ, ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:104, ತಿಮ್ಮೇನಹಳ್ಳಿ ಉದ್ಯಾನವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಾಮಗ್ರಿಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-1).","Ward No. 104, Bangalore Urban, Govindarajanagar, Assembly Constituency Ward: 104, Implementation of Children's Sporting Goods at Thimmanahalli Park (Step -1).",2.50
229,2015-16,81.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ, ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:104, ತಿಮ್ಮೇನಹಳ್ಳಿ ಉದ್ಯಾನವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಾಮಗ್ರಿಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-2).","Ward No. 104, Bangalore Urban, Govindarajanagar, Assembly Constituency Ward: 104, Implementation of Children's Sporting Goods at Thimmanahalli Park (Step 2).",2.50
230,2015-16,82.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ, ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:104, ತಿಮ್ಮೇನಹಳ್ಳಿ ಉದ್ಯಾನವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಾಮಗ್ರಿಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-3).","Ward No. 104, Bangalore Urban, Govindarajanagar, Assembly Constituency: 104, Implementation of Children's Sporting Goods at Thimmanahalli Park (Step-3).",2.50
231,2015-16,83.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ, ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:104, ತಿಮ್ಮೇನಹಳ್ಳಿ ಉದ್ಯಾನವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಾಮಗ್ರಿಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-4).","Ward No. 104, Bangalore Urban, Govindarajanagar, Assembly Constituency Ward: 104, Implementation of Children's Sporting Goods at Thimmanahalli Park (Step-4).",2.50
232,2015-16,84.0,"ಬೆಂಗಳೂರು ನಗರ, ಗೋವಿಂದರಾಜನಗರ, ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ವಾರ್ಡ್ ನಂ:104, ತಿಮ್ಮೇನಹಳ್ಳಿ ಉದ್ಯಾನವನದಲ್ಲಿ ಮಕ್ಕಳ ಆಟದ ಸಾಮಗ್ರಿಗಳನ್ನು ಅಳವಡಿಸುವುದು (ಹಂತ-5).","Ward No. 104, Bangalore Urban, Govindarajanagar, Assembly Constituency Ward: 104, Implementation of Children's Sporting Goods at Thimmanahalli Park (Step-5).",2.00
233,2015-16,85.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಶಿವಾನಂದನಗರ ಮುಖ್ಯ ರಸ್ತೆ ಕುಡಿಯುವ ನೀರು ಘಟಕ.,Sivanandanagar Main Road Drinking Water Unit is located on the Govindaraja Nagar constituency.,4.50
234,2015-16,86.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಶಿವಾನಂದನಗರ ಕುಡಿಯುವ ನೀರು ಘಟಕದ ಕಟ್ಟಡ.,"Sivanandanagar Drinking Water Unit Building, Govindarajah Nagar Assembly Constituency.",3.40
235,2015-16,87.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಕರುಮಾರಿಯಮ್ಮ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಮಾಗಡಿ ರಸ್ತೆ ಕುಡಿಯುವ ನೀರು ಘಟಕ.,"Magadi Road Drinking Water Unit near Karumariamma Temple, Govindarajah Nagar Assembly Constituency.",4.50
236,2015-16,88.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ ಕರುಮಾರಿಯಮ್ಮ ದೇವಸ್ಥಾನದ ಹತ್ತಿರ ಮಾಗಡಿ ರಸ್ತೆ ಕುಡಿಯುವ ನೀರು ಘಟಕದ ಕಟ್ಟಡ.,"Magadi Road Drinking Water Unit Building near Karumariamma Temple, Govindarajah Nagar Assembly Constituency.",3.40
237,2015-16,89.0,ಗೋವಿಂದರಾಜ ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯ            ಡಾ|| ಬಿ.ಆರ್ ಅಂಬೇಡ್ಕರ್ ಕ್ರೀಡಾಂಗಣದ ಎದುರು  ಕುಡಿಯುವ ನೀರು ಘಟಕ.,Dr. Govindarajan of the Legislative Assembly of the Govt Drinking water unit opposite BR Ambedkar Stadium.,4.50
