Sl No.,Financial Year,Sl No,Work Name Original (Kannada/English),Work Name Rough Translation (English),Value (In Rs. Lakhs)
156,2015-16,32.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯದಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗಂಗೊಂಡನಹಳ್ಳಿ ದುರಸ್ತಿ ಕಾಮಗಾರಿ ಹಂತ-2.,"Government Primary School, Guangondanahalli Repair Complex Stage 2 of Vijayanagar Assembly constituency.",2.5
157,2015-16,33.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯದಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗಂಗೊಂಡನಹಳ್ಳಿ ದುರಸ್ತಿ ಕಾಮಗಾರಿ ಹಂತ-3.,"Government Primary School, Guangondanahalli Repair Complex Stage 3 - Vijayanagara Assembly Constituency.",2.5
158,2015-16,34.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವ್ಯಾಪ್ತಿಯದಲ್ಲಿರುವ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗಂಗೊಂಡನಹಳ್ಳಿ ದುರಸ್ತಿ ಕಾಮಗಾರಿ ಹಂತ-4.,"Government Primary School, Guangondanahalli Repair Work Complex, Vizianagar Assembly Constituency - 4.",0.3
159,2015-16,35.0,"ಶ್ರೀ ಪ್ರಸನ್ನ ಕುಮಾರ, #123/1, 2ನೇ ಮುಖ್ಯ ರಸ್ತೆ 6ನೇ ಅಡ್ಡರಸ್ತೆ, ಕಸ್ತೂರಿಬಾ ನಗರ, ಬೆಂಗಳೂರು-26 ರವರಿಗೆ ತ್ರಿಚಕ್ರವಾಹನ ಖರೀದಿಗಾಗಿ.","Sri Prasanna Kumar, # 123/1, 2nd Main Road 6th Cross, Kasturirba Nagar, Bangalore -26 for purchase of Trichirakavah.",0.81
160,2015-16,36.0,"ಶ್ರೀ ಆನಂದರೆಡ್ಡಿ ಕೆ.ಎ, ನಂ:214,  8ನೇ ಅಡ್ಡರಸ್ತೆ, ಟೆಲಿಕಾಂ ಲೇಔಟ್, ಪೈಪ್‍ಲೈನ್, ವಿಜಯನಗರ, ಬೆಂಗಳೂರು ರವರಿಗೆ ತ್ತಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Sri Anandaddy KA, No. 214, 8th Crossroads, Telecom Layout, Pipeline, Vijayanagara, Bangalore for automobiles.",0.83
161,2015-16,37.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಾಪೂಜಿನಗರ ವಾರ್ಡ್ ವ್ಯಾಪ್ತಿಯ 6ನೇ ಮುಖ್ಯರಸ್ತೆ, 6ನೇ ಅಡ್ಡರಸ್ತೆ, ಬಾಪೂಜಿನಗರ ನಂ.6 ರಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","6th Main Road, 6th Cross Road, Bapujinagar Ward, Vijayanagara Assembly Constituency, Construction of Community Building in Bapujinagar No.6.",20.0
162,2015-16,38.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಅತ್ತಿಗುಪ್ಪೆ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಹತ್ತಿರ ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್-132ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,"Authiguppe Ward-132 is a clean drinking water unit near Atittugpe Government Primary School, Vijayanagar Assembly constituency.",9.0
163,2015-16,39.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಮಾರುತಿನಗರ ಚಂದ್ರಾಲೇಔಟ್ ಅತ್ತಿಗುಪ್ಪೆ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಹತ್ತಿರ ಅತ್ತಿಗುಪ್ಪೆ     ವಾರ್ಡ್-132ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,The Maruti Nagar Chandraleout of the Vijayanagara Assembly constituency is a clean drinking water unit at AtiGuppe Ward-132 near Government Primary School.,9.0
164,2015-16,40.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಿಸಿಸಿ ಲೇಔಟ್ ಬಸ್ ನಿಲ್ದಾಣದ ಅತ್ತಿಗುಪ್ಪೆ ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆಯ ಹತ್ತಿರ ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್-132ರಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಕಾಮಗಾರಿ.,The BCC Layout of Vijayanagara Assembly constituency is a clean drinking water unit at Athiguppe Ward-132 near AtiGuppe Government Primary School.,9.0
165,2016-17,1.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹೊಸಹಳ್ಳಿ                ವಾರ್ಡ್-124ರ ವ್ಯಾಪ್ತಿಯ ಕುವೆಂಪು ವೃತ್ತದ ಬಳಿ, ಪೈಪ್‍ಲೈನ್ ರಸ್ತೆ ವಿಜಯನಗರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.",The Pipeline Road Vijayanagara is located on the Kuvempu circle of Hosahalli Ward-124 in Vijayanagara assembly constituency where the construction of a clean drinking water unit is set up.,8.0
166,2016-17,2.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ದೀಪಾಂಜಲಿನಗರ ವಾರ್ಡ್ ನಂ-158 ವ್ಯಾಪ್ತಿಯ ವೀರಭದ್ರನಗರ ಶಾರದ ಸೇವಾಶ್ರಮದ ರಸ್ತೆ ಬಂಜಾರ ತಾಂಡದ ಹತ್ತಿರ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕವನ್ನು ಸ್ಥಾಪಿಸಲು.,To set up a clean drinking water plant near the Bandjara Tunda at Veerabhadranagar Sharada Seva Vidyana in Dipanajalagar Ward No.158 of Vijayanagara Assembly Constituency.,9.0
167,2016-17,3.0,"ಶ್ರೀ ಅರ್ವಿನ್ ತಾಜ್ ಬಿನ್ ಜಮೀರ್ ಅಹಮ್ಮದ್, ನಂ:1-80, 4ನೇ ಅಡ್ಡರಸ್ತೆ, ಅಂಬೇಡ್ಕರ್ ಲೇಔಟ್, ಕೆ.ಪಿ ಅಗ್ರಹಾರ, ಬೆಂಗಳೂರು ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Mr. Arvin Taj Bin Zamir Ahmad, No: 1-80, 4th Cross, Ambedkar Layout, KP Agrahara, Bangalore for Triplicate Vehicle Purchase",0.82
168,2016-17,4.0,"ಶ್ರೀ ಶ್ರೀನಿವಾಸ ಸಿ ಬಿನ್ ಲೇಟ್ ಚಿಕ್ಕಮುನಿಯಪ್ಪ ಪರಪ್ಪನ ಅಗ್ರಹಾರ, ಎ.ಇ.ಸಿ.ಎಸ್ ಬಡಾವಣೆ, 1ನೇ ಬ್ಲಾಕ್ ಪಕ್ಕ, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸಿಟಿ ಪೋಸ್ಟ್, ಬೆಂಗಳೂರು ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಸಲು","Shri Srinivasa C Bin Late Chikkamuniyappa Parappana Agrahara, AECS Layout, 1st Block Side, Electronic City Post, Bangalore to buy a three-wheeler vehicle",0.83
169,2016-17,5.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಮಾಗಡಿ ರಸ್ತೆ ಪೊಲೀಸ್ ಠಾಣೆ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಿ.ಸಿ. ಟಿವಿ ಕ್ಯಾಮೆರಾ ಅಳವಡಿಸಲು.,"CCI in Magadi Road Police Station, Vijayanagar Assembly Constituency Insert TV Camera.",8.5
170,2016-17,6.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ, ಕೆ.ಪಿ ಅಗ್ರಹಾರ ಪೊಲೀಸ್ ಠಾಣೆ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಿ.ಸಿ. ಟಿವಿ ಕ್ಯಾಮೆರಾ ಅಳವಡಿಸಲು.",CCP Agrahara police station limits in the Vijayanagara assembly constituency. Insert TV Camera.,8.5
171,2016-17,7.0,ಬ್ಯಾಟರಾಯನಪುರ ಪೊಲೀಸ್ ಠಾಣೆ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸಿ.ಸಿ. ಟಿವಿ ಕ್ಯಾಮೆರಾ ವ್ಯವಸ್ಥೆಯನ್ನು ಅಳವಡಿಸಲು.,BC Road in Battarayanpur Police Station To install a TV camera system.,8.5
172,2016-17,8.0,"ಶ್ರೀ ಅಶೋಕ್ ಕುಮಾರ್ ಬಿನ್ ಲೇಟ್ ರಂಗಪ್ಪ, ನಂ:193, 1ನೇ ಮುಖ್ಯರಸ್ತೆ,  5ನೇ ಕ್ರಾಸ್, ಕವಿಕಾ ಬಡಾವಣೆ,  ಮೈಸೂರು ರಸ್ತೆ, ಬೆಂಗಳೂರು-560026.","Mr. Ashok Kumar bin Late Rangappa, No. 193, 1st Main Road, 5th Cross, Kavika Layout, Mysore Road, Bangalore -560026.",0.84
173,2016-17,9.0,"ಶ್ರೀ  ಶರಬಣ್ಣ ಬಿನ್ ದೊಡ್ಡಿಬೀಮರಾಯ, ನಂ:106, ಬಿ.ಎಸ್.ಕೆ 3ನೇಹಂತ, ವೀರಭದ್ರನಗರ, ಬೆಂಗಳೂರು.","Sri Sarabanna bin doddibirayaya, No. 106, BSK 3rd Floor, Veerabhadranagar, Bangalore.",0.8
174,2016-17,10.0,"ಶ್ರೀ  ಕುಮಾರಿ ಶಿರೀನ್ ಕ್ರಿಸ್ತದಾಸ್ ಬಿನ್ ಕ್ರಿಸ್ತದಾಸ್, ನಂಳ2517, 7ನೇ ಎ ಮುಖ್ಯರಸ್ತೆ, ಆರ್.ಪಿ.ಸಿ ಬಡಾವಣೆ, ವಿಜಯನಗರ,            2ನೇ ಹಂತ, ಬೆಂಗಳೂರು. ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Sri Kumari Shirin Christandas bin Christandas, No. 2517, 7th A Main Road, RPC Layout, Vijayanagar, 2nd Stage, Bangalore. For a three-wheel drive vehicle",0.83
175,2016-17,11.0,"ಸರ್ಕಾರಿ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು, ಅತ್ತಿಗುಪ್ಪೆ(ವೀವರ್ಸ್ ಕಾಲೋನಿ), ವಿಜಯನಗರ, ಬೆಂಗಳೂರು ಇವರಿಗೆ ಕಂಪ್ಯೂಟರ್‍ಗಳನ್ನು ಒದಗಿಸಿ ಹಾಗೂ  ಸಾಫ್ಟವೇರ್ ಅಳವಡಿಸಲು","Government Graduate College, AttiGuppe (Weaver's Colony), Vijayanagara, Bangalore to provide computers and install software",8.0
176,2016-17,12.0,"ಶ್ರೀ ಅಪ್ಜಲ್ ಅಹಮದ್ ಬಿನ್ ಮುಕ್ತಿಯಾರ್ ಅಹಮ್ಮದ್, ನಂ:567, 1ನೇ ಅಡ್ಡರಸ್ತೆ, ಗೊಂಗೊಂಡನಹಳ್ಳಿ, ಬೆಂಗಳೂರು ರವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ.","Mr. Upzal Ahmed bin Muqtiyar Ahmad, No. 567, 1st Cross, Gongondanahalli, Bangalore for Triplicate Vehicle Purchase.",0.61
177,2016-17,13.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್ ನಂ:132, ಬಿ.ಹೆಚ್.ಇ.ಎಲ್ ವಸತಿ ಸಮುಚ್ಛಯದಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ  ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Atituguppe Ward No: 132, BHEL Housing Complex of Vijayanagara Assembly Constituency Construction of Clean Drinking Water Unit.",9.0
178,2016-17,14.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ವಾರ್ಡ್ ನಂ: 158ರ ದೀಪಾಂಜಲಿನಗರ ಉದ್ಯಾನವನದಲ್ಲಿ        ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪಿಸಲು.,"Ward No. of Vijayanagara Assembly Constituency: To establish a clean drinking water unit at Deepanjalinagar Park, 158.",9.0
179,2016-17,15.0,"ಶ್ರೀ ಹೇಮೆಶ್ ಕುಮಾರ್.ಜಿ ಬಿನ್ ತಿಮ್ಮಪ್ಪ ಎನ್, ನಂ:412, 7ನೇ ಮುಖ್ಯರಸ್ತೆ, 5ನೇ ಕ್ರಾಸ್, ಹಂಪಿನಗರ, ವಿಜಯನಗರ 2ನೇ ಹಂತ ಆರ್.ಪಿ.ಸಿ ಬಡಾವಣೆ, ಬೆಂಗಳೂರು-04 ಇವರಿಗೆ ತ್ರಿಚಕ್ರ ವಾಹನ ಖರೀದಿಗಾಗಿ","Mr. Hemesh Kumar, Ji Bin Thimmappa N, No. 412, 7th Main Road, 5th Cross, Hampinagar, Vijayanagara 2nd Stage RPC Layout, Bangalore-04 For Triplicate Vehicle Purchase",0.86
180,2016-17,16.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಹಂಪಿನಗರ ವಾರ್ಡ್ ನಂ: 133ರ ವ್ಯಾಪ್ತಿಯಲ್ಲಿರುವ ಮಾರುತಿನಗರ, ರೈಲ್ವೆ ಸಮನಾಂತರ ರಸ್ತೆ, (ಮುನೇಶ್ವರ ದೇವಸ್ಥಾನದ ಪಕ್ಕ/ಶನೇಶ್ವರ ದೇವಸ್ಥಾನದ ಪಕ್ಕ) ಇಲ್ಲಿ ಸಮುದಾಯ ಭವನ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Hampinagar Ward No. of Vijayanagara Assembly Constituency: Maruti Nagar, Railway Equivalent Road (side of the Mukeshwara temple side by side / Shaneeshwara temple) is under construction at 133.",12.0
181,2016-17,17.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್-132ರ ವ್ಯಾಪ್ತಿಯ ಸರ್ಕಾರಿ ಸಂಯುಕ್ತ ಪದವಿ ಪೂರ್ವ ಕಾಲೇಜು ಪಕ್ಕ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.,Government federal degree preparatory college near Attituppu Ward-132 in Vijayanagara assembly constituency is the construction of a clean drinking water unit.,9.0
182,2016-17,18.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್-132ರ ವ್ಯಾಪ್ತಿಯ ನೇತಾಜಿ ಲೇಔಟ್ ಉದ್ಯಾನವನದ ಹತ್ತಿರ ಅತ್ತಿಗುಪ್ಪೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ,Atithiguppe near the Netaji Layout Park at Attiguppe Ward-132 of Vijayanagara Assembly constituency where the clean drinking water unit is constructed,9.0
183,2016-17,19.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್-132ರ ವ್ಯಾಪ್ತಿಯ 13ನೇ ಮುಖ್ಯರಸ್ತೆ, ಆರ್‍ಪಿಸಿ ಬಡಾವಣೆ, ಅತ್ತಿಗುಪ್ಪೆ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","13th Main Road, Athiguppe Ward-132 of Vijayanagara Assembly Constituency, RPC Layout, AttiGuppe, Clean Ponding Water Unit Project",9.0
184,2016-17,20.0,"ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಅತ್ತಿಗುಪ್ಪೆ            ವಾರ್ಡ್-132ರ ಮಾರುತಿನಗರ, ಚಂದ್ರಾಲೇಔಟ್ ಗಣೇಶ ದೇವಸ್ಥಾನದ ಪಕ್ಕ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ","Maruti Nagar, Athiguppe Ward-132 of Vijayanagara Assembly constituency, adjoining the Chandraleout Ganesh temple side of the clean drinking water unit",9.0
185,2016-17,21.0,ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ  ಆರ್‍ಪಿಸಿ ಬಡಾವಣೆ 4ನೇ ಮುಖ್ಯರಸ್ತೆಯ ಶ್ರೀ ವೀರಾಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನದ ಪಕ್ಕ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಹೊಸಹಳ್ಳಿ ವಾರ್ಡ್-124.,The Vasanthanayaswamy Temple of the 4th Chief Minister of RPC Layout of Vijayanagara Assembly constituency is the side drinking water unit of Hosahalli Ward-124.,9.0
186,2016-17,22.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಅತ್ತಿಗುಪ್ಪೆ ವಾರ್ಡ್ ನಂ:132ರ ಚಂದ್ರ ಬಡಾವಣೆ 10ನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿರುವ ಪಾಲಿಕೆ ಜಾಗದಲ್ಲಿ ಗ್ರಂಥಾಲಯ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Athiguppe Ward No. of Bangalore City, Vijayanagara Assembly Constituency: Library Building, 132, Library Building Construction at 10th Cross,",10.0
187,2016-17,23.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರ ವ್ಯಾಪ್ತಿಯ ಕೆ.ಪಿ ಅಗ್ರಹಾರ ವಾರ್ಡ್-122ರ ವ್ಯಾಪ್ತಿಯ 16ನೇ ಅಡ್ಡರಸ್ತೆ, ಭುವನೇಶ್ವರಿ ನಗರ, ಕೆ.ಪಿ ಅಗ್ರಹಾರ ಇಲ್ಲಿ ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","The 16th crossroads of KP Agrahara Ward-122 of Bangalore Urban, Vijayanagara Assembly constituency, Bhubaneswari Nagar, KP Agrahara are the construction of a clean drinking water unit.",12.0
188,2016-17,24.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಾಪೂಜಿನಗರ ವಾರ್ಡ್ ನಂ:134ರ ವ್ಯಾಪ್ತಿಯ                    2ನೇ ಹಂತ ಬಾಪೂಜಿನಗರ ಉದ್ಯಾನವನದ ಹತ್ತಿರ                ಶುದ್ಧ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ನಿರ್ಮಾಣ ಕಾಮಗಾರಿ.","Bapujinagar Ward of Vijayanagara Assembly Constituency, Bangalore: 2nd phase of 134 Bapujinagar park near Poojari water station.",12.0
189,2016-17,25.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಹಂಪಿನಗರ ವಾರ್ಡ್ -133ರ ವೆಂಕಟೇಶ್ವರನಗರ, ಮೈಸೂರು ರಸ್ತೆ ಇಲ್ಲಿ ಶುದ್ದ ಕುಡಿಯುವ ನೀರಿನ ಘಟಕ ಸ್ಥಾಪಿಸುವ ಕಾಮಗಾರಿ.","Venkateswara Nagar, Hampinagar Ward-133 in Bangalore Urban, Vijayanagara Assembly constituency and the Mysore Road to build a clean drinking water unit.",9.0
190,2016-17,26.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -158ರ ವ್ಯಾಪ್ತಿಯ 10ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 10th crossroads of KP Agaram Ward-158 of Bangalore Urban, Vijayanagara Assembly constituency, KP Agarama, piped here and installed the tube for the electric motor and the layout",6.0
191,2016-17,27.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -157ರ ವ್ಯಾಪ್ತಿಯ ರಾಘವನಗರ 2ನೇ ಅಡ್ಡರಸ್ತೆ, ಟಿಂಬರ್‍ಯಾರ್ಡ್ ಲೇಔಟ್, ಮೈಸೂರು ರಸ್ತೆ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","Bangalore City, Vijayanagar Assembly constituency, KP Agaram Ward - 157, Raghavnagar 2nd Cross Road, Timbarard Layout, Mysore Road, Tube Strike, Pump for Electricity and Layout.",6.0
192,2016-17,28.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -157ರ ವ್ಯಾಪ್ತಿಯ 58 ಬಸ್ ನಿಲ್ದಾಣದ ಹತ್ತಿರ, ಬ್ಯಾಟರಾಯನಪುರ, ಮೈಸೂರು ರಸ್ತೆ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","Bangalore City, Vijayanagara Assembly Constituency KP Agaram Ward, 157 near 58 Bus Station, Batteryanapura, Mysore Road, Tube Tunnel, Pump for Electricity and Layout",6.0
193,2016-17,29.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -158ರ ವ್ಯಾಪ್ತಿಯ 12ನೇ ಅಡ್ಡರಸ್ತೆ, ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 12th crossroads of KP Agaram Ward - 158 in Bangalore City, Vijayanagara Assembly constituency, KP Agarama, pumped up here and installed the tube for the electric motor and the layout",6.0
194,2017-18,1.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -158ರ ವ್ಯಾಪ್ತಿಯ 1ನೇ ಮುಖ್ಯರಸ್ತೆ, 3ನೇ ಅಡ್ಡರಸ್ತೆ, ವೀರಭದ್ರನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","The 1st Main Road, KP Agaram Ward, 158, Bangalore Road, Vijayanagar Assembly constituency, 3rd crossroads, Veerabhadranagar bungalow here, to set up a tube for electric motor and layout.",6.0
195,2017-18,2.0,"ಬೆಂಗಳೂರು ನಗರ, ವಿಜಯನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಕೆ.ಪಿ.ಅಗ್ರಹಾರ ವಾರ್ಡ್ -133ರ ವ್ಯಾಪ್ತಿಯ ಬಸವೇಶ್ವರ ಉದ್ಯಾನವನ, 9ನೇ ಮುಖ್ಯರಸ್ತೆ, 4ನೇ ಅಡ್ಡರಸ್ತೆ, ಹಂಪಿನಗರ ಇಲ್ಲಿ ಕೊಳವೆಬಾವಿ ಕೊರೆದು ಅದಕ್ಕೆ ವಿದ್ಯುತ್ ಮೋಟಾರು ಹಾಗೂ ಬಡಾವಣೆಗೆ ಕೊಳವೆ ಅಳವಡಿಸುವ ಕಾಮಗಾರಿ","Basaveshwara Park, KP Agaram Ward Ward-133 of Bangalore Urban, Vijayanagara Assembly constituency, 9th Main Road, 4th Cross, Hampinagar, Pondicherry, Pondicherry",6.0
